C8 H15 8(C-C) 16(H-C)
C4 H7 3(C-C) 7(H-C)
C3 H9 2(C-C) 9(H-C)
C2 H5 1(C-C) 6(H-C)
C2 H3 1(C-C) 3(H-C)
C5 H10 4(C-C) 10(H-C)
C8 H16 7(C-C) 17(H-C)
C3 H7 1(C-C) 8(H-C)
C8 H16 8(C-C) 16(H-C)
C8 H17 6(C-C) 18(H-C)
C8 H19 7(C-C) 19(H-C)
C8 H15 9(C-C) 15(H-C)
C8 H14 9(C-C) 14(H-C)
C5 H11 4(C-C) 12(H-C)
C9 H19 8(C-C) 19(H-C)
C5 H13 4(C-C) 13(H-C)
C4 H7 4(C-C) 7(H-C)
C12 H25 11(C-C) 26(H-C)
C2 H7 8(H-C)
C13 H29 11(C-C) 30(H-C)
C10 H21 8(C-C) 22(H-C)
C6 H13 4(C-C) 14(H-C)
C9 H21 8(C-C) 21(H-C)
C9 H20 8(C-C) 20(H-C)
C6 H14 5(C-C) 14(H-C)
C10 H21 9(C-C) 21(H-C)
C9 H19 9(C-C) 19(H-C)
C10 H21 9(C-C) 22(H-C)
C4 H11 2(C-C) 12(H-C)
C7 H15 5(C-C) 16(H-C)
C12 H25 11(C-C) 25(H-C)
C11 H22 9(C-C) 23(H-C)
C19 H40 17(C-C) 41(H-C)
C12 H24 11(C-C) 24(H-C)
C7 H16 6(C-C) 16(H-C)
C7 H13 6(C-C) 13(H-C)
C8 H20 6(C-C) 21(H-C)
C10 H20 9(C-C) 20(H-C)
C10 H22 8(C-C) 23(H-C)
C9 H18 8(C-C) 18(H-C)
C13 H28 11(C-C) 29(H-C)
C6 H14 4(C-C) 15(H-C)
C7 H13 7(C-C) 13(H-C)
C16 H33 15(C-C) 34(H-C)
C16 H33 14(C-C) 34(H-C)
C11 H23 10(C-C) 24(H-C)
C21 H44 19(C-C) 46(H-C)
C11 H24 10(C-C) 25(H-C)
C15 H33 13(C-C) 34(H-C)
C12 H26 11(C-C) 26(H-C)
C10 H20 10(C-C) 20(H-C)
C7 H15 7(C-C) 14(H-C) 1(H-H)
C14 H29 12(C-C) 30(H-C)
C10 H19 9(C-C) 19(H-C)
C10 H19 10(C-C) 19(H-C)
C18 H37 17(C-C) 38(H-C)
C18 H37 17(C-C) 37(H-C)
C9 H19 8(C-C) 20(H-C)
C18 H37 18(C-C) 37(H-C)
C6 H15 5(C-C) 15(H-C)
C7 H12 7(C-C) 12(H-C)
C18 H38 17(C-C) 38(H-C)
C12 H25 12(C-C) 25(H-C)
C4 H10 4(C-C) 10(H-C)
C3 H5 3(C-C) 5(H-C)
C11 H23 10(C-C) 23(H-C)
C10 H18 9(C-C) 18(H-C)
C11 H24 10(C-C) 24(H-C)
C12 H24 10(C-C) 25(H-C)
C4 H10 4(C-C) 11(H-C)
C18 H38 18(C-C) 38(H-C)
C7 H15 7(C-C) 15(H-C)
C10 H19 9(C-C) 20(H-C)
C7 H13 7(C-C) 14(H-C)
C5 H13 4(C-C) 12(H-C) 1(H-H)
C4 H10 2(C-C) 12(H-C)
C3 H6 2(C-C) 7(H-C)
C14 H31 12(C-C) 32(H-C)
C9 H18 9(C-C) 18(H-C)
C11 H22 10(C-C) 23(H-C)
C13 H27 12(C-C) 28(H-C)
C9 H17 9(C-C) 17(H-C)
C9 H15 8(C-C) 15(H-C)
C13 H28 11(C-C) 30(H-C)
C16 H28 16(C-C) 28(H-C)
C7 H11 6(C-C) 11(H-C)
C16 H29 16(C-C) 29(H-C)
C9 H16 8(C-C) 16(H-C)
C10 H23 8(C-C) 24(H-C)
C8 H13 9(C-C) 13(H-C)
C2 H4 1(C-C) 5(H-C)
C13 H28 12(C-C) 28(H-C)
C19 H41 17(C-C) 42(H-C)
C7 H12 8(C-C) 12(H-C)
C14 H30 13(C-C) 31(H-C)
C7 H16 5(C-C) 17(H-C)
C18 H36 17(C-C) 36(H-C)
C8 H13 8(C-C) 13(H-C)
C9 H17 8(C-C) 17(H-C)
C10 H19 10(C-C) 20(H-C)
C8 H13 8(C-C) 14(H-C)
C14 H29 13(C-C) 30(H-C)
C15 H29 15(C-C) 29(H-C)
C10 H18 10(C-C) 18(H-C)
C7 H14 6(C-C) 15(H-C)
C5 H8 4(C-C) 8(H-C)
C11 H19 12(C-C) 20(H-C)
C7 H11 8(C-C) 11(H-C)
C15 H29 16(C-C) 29(H-C)
C9 H16 9(C-C) 16(H-C)
C6 H11 5(C-C) 11(H-C)
C5 H12 5(C-C) 12(H-C)
C3 H9 1(C-C) 10(H-C)
C7 H11 7(C-C) 11(H-C)
C6 H8 6(C-C) 8(H-C)
C12 H23 11(C-C) 24(H-C)
C14 H30 12(C-C) 31(H-C)
C14 H27 14(C-C) 27(H-C)
C6 H9 6(C-C) 9(H-C)
C3 H4 2(C-C) 5(H-C)
C7 H13 6(C-C) 15(H-C)
C7 H13 6(C-C) 14(H-C)
C6 H13 5(C-C) 13(H-C)
C6 H10 6(C-C) 10(H-C)
C6 H10 7(C-C) 10(H-C)
C7 H10 8(C-C) 10(H-C)
C7 H10 7(C-C) 10(H-C)
C11 H21 10(C-C) 22(H-C)
C6 H12 5(C-C) 12(H-C)
C4 H6 4(C-C) 6(H-C)
C4 H7 3(C-C) 8(H-C)
C2 H7 1(C-C) 6(H-C) 1(H-H)
C8 H13 9(C-C) 14(H-C)
C9 H19 7(C-C) 20(H-C)
C5 H11 5(C-C) 11(H-C)
C4 H6 4(C-C) 5(H-C) 1(H-H)
C4 H7 4(C-C) 6(H-C) 1(H-H)
C4 H5 4(C-C) 5(H-C)
C7 H11 8(C-C) 12(H-C)
C7 H10 8(C-C) 11(H-C)
C8 H12 9(C-C) 12(H-C)
C8 H12 10(C-C) 12(H-C)
C8 H15 7(C-C) 16(H-C)
C8 H14 7(C-C) 14(H-C)
C8 H12 8(C-C) 12(H-C)
C9 H18 8(C-C) 19(H-C)
C11 H23 9(C-C) 24(H-C)
C12 H26 10(C-C) 27(H-C)
C6 H12 5(C-C) 13(H-C)
C1 H5 4(H-C) 1(H-H)
C4 H9 3(C-C) 8(H-C) 1(H-H)
C14 H28 13(C-C) 29(H-C)
C8 H17 8(C-C) 16(H-C) 1(H-H)
C6 H12 5(C-C) 14(H-C)
C6 H13 5(C-C) 14(H-C)
C11 H20 11(C-C) 21(H-C)
C8 H13 9(C-C) 12(H-C) 1(H-H)
C8 H11 10(C-C) 11(H-C)
C8 H11 9(C-C) 11(H-C)
C8 H11 8(C-C) 11(H-C)
C6 H13 6(C-C) 13(H-C)
C12 H17 13(C-C) 17(H-C)
C12 H16 13(C-C) 16(H-C)
C12 H16 12(C-C) 16(H-C)
C12 H16 13(C-C) 17(H-C)
C12 H16 14(C-C) 16(H-C)
C12 H16 15(C-C) 16(H-C)
C4 H9 4(C-C) 8(H-C) 1(H-H)
C13 H27 12(C-C) 27(H-C)
C6 H8 7(C-C) 8(H-C)
C4 H9 2(C-C) 10(H-C)
C16 H35 14(C-C) 36(H-C)
C13 H26 12(C-C) 26(H-C)
C16 H25 17(C-C) 26(H-C)
C12 H15 14(C-C) 15(H-C)
C12 H15 13(C-C) 15(H-C)
C13 H27 13(C-C) 27(H-C)
C17 H34 16(C-C) 34(H-C)
C17 H34 16(C-C) 35(H-C)
C14 H21 14(C-C) 22(H-C)
C12 H23 12(C-C) 24(H-C)
C12 H23 12(C-C) 23(H-C)
C12 H17 14(C-C) 17(H-C)
C17 H37 15(C-C) 38(H-C)
C26 H44 28(C-C) 45(H-C)
C8 H19 7(C-C) 18(H-C) 1(H-H)
C12 H24 12(C-C) 24(H-C)
C14 H20 16(C-C) 20(H-C)
C4 H8 3(C-C) 9(H-C)
C14 H20 17(C-C) 20(H-C)
C5 H11 3(C-C) 13(H-C)
C5 H11 3(C-C) 12(H-C)
C18 H30 20(C-C) 30(H-C)
C18 H29 20(C-C) 29(H-C)
C18 H29 19(C-C) 29(H-C)
C5 H9 4(C-C) 9(H-C)
C10 H15 9(C-C) 16(H-C)
C6 H7 5(C-C) 7(H-C)
C6 H7 6(C-C) 7(H-C)
C6 H7 6(C-C) 8(H-C)
C15 H30 14(C-C) 31(H-C)
C12 H22 12(C-C) 22(H-C)
C5 H9 4(C-C) 10(H-C)
C5 H10 4(C-C) 11(H-C)
C22 H39 23(C-C) 39(H-C)
C22 H38 23(C-C) 38(H-C)
C4 H4 4(C-C) 4(H-C)
C22 H37 23(C-C) 37(H-C)
C22 H37 24(C-C) 37(H-C)
C6 H8 5(C-C) 8(H-C)
C6 H9 7(C-C) 9(H-C)
C8 H14 6(C-C) 15(H-C)
C5 H9 6(C-C) 9(H-C)
C17 H34 17(C-C) 34(H-C)
C17 H34 17(C-C) 35(H-C)
C6 H9 5(C-C) 9(H-C)
C14 H29 13(C-C) 29(H-C)
C3 H5 2(C-C) 6(H-C)
C23 H42 23(C-C) 43(H-C)
C23 H41 23(C-C) 42(H-C)
C9 H15 9(C-C) 15(H-C)
C14 H26 14(C-C) 27(H-C)
C9 H16 10(C-C) 16(H-C)
C9 H15 10(C-C) 15(H-C)
C15 H29 15(C-C) 30(H-C)
C14 H30 13(C-C) 30(H-C)
C9 H15 8(C-C) 16(H-C)
C22 H36 24(C-C) 36(H-C)
C22 H36 25(C-C) 36(H-C)
C15 H27 14(C-C) 27(H-C)
C14 H24 13(C-C) 24(H-C)
C14 H25 13(C-C) 25(H-C)
C12 H27 11(C-C) 27(H-C)
C14 H25 15(C-C) 26(H-C)
C3 H5 3(C-C) 6(H-C)
C9 H15 11(C-C) 15(H-C)
C14 H24 14(C-C) 24(H-C)
C14 H23 14(C-C) 23(H-C)
C24 H42 24(C-C) 42(H-C)
C28 H49 28(C-C) 50(H-C)
C24 H43 24(C-C) 43(H-C)
C24 H43 25(C-C) 43(H-C)
C8 H11 8(C-C) 12(H-C)
C22 H36 23(C-C) 36(H-C)
C14 H25 13(C-C) 26(H-C)
C24 H43 23(C-C) 43(H-C)
C14 H25 14(C-C) 26(H-C)
C14 H25 14(C-C) 25(H-C)
C30 H52 31(C-C) 53(H-C)
C30 H52 31(C-C) 52(H-C)
C30 H53 31(C-C) 53(H-C)
C30 H52 32(C-C) 52(H-C)
C30 H51 32(C-C) 51(H-C)
C30 H52 33(C-C) 52(H-C)
C22 H35 25(C-C) 35(H-C)
C22 H35 24(C-C) 35(H-C)
C12 H22 11(C-C) 23(H-C)
C22 H34 24(C-C) 34(H-C)
C17 H32 17(C-C) 32(H-C)
C17 H32 16(C-C) 32(H-C)
C22 H34 25(C-C) 34(H-C)
C44 H71 48(C-C) 72(H-C)
C16 H29 15(C-C) 29(H-C)
C15 H28 14(C-C) 29(H-C)
C9 H17 10(C-C) 16(H-C) 1(H-H)
C18 H33 17(C-C) 34(H-C)
C19 H34 19(C-C) 35(H-C)
C22 H35 23(C-C) 35(H-C)
C14 H24 15(C-C) 25(H-C)
C8 H18 7(C-C) 19(H-C)
C19 H33 19(C-C) 34(H-C)
C5 H7 5(C-C) 7(H-C)
C16 H31 16(C-C) 30(H-C) 1(H-H)
C16 H30 16(C-C) 30(H-C)
C5 H8 6(C-C) 8(H-C)
C5 H7 6(C-C) 7(H-C)
C13 H23 13(C-C) 23(H-C)
C5 H8 7(C-C) 8(H-C)
C13 H23 13(C-C) 24(H-C)
C44 H70 47(C-C) 71(H-C)
C18 H26 20(C-C) 26(H-C)
C12 H21 13(C-C) 22(H-C)
C22 H34 26(C-C) 34(H-C)
C5 H7 5(C-C) 8(H-C)
C21 H34 23(C-C) 34(H-C)
C13 H23 12(C-C) 23(H-C)
C19 H29 21(C-C) 29(H-C)
C13 H22 13(C-C) 22(H-C)
C13 H22 12(C-C) 22(H-C)
C14 H26 13(C-C) 27(H-C)
C18 H34 17(C-C) 35(H-C)
C19 H29 21(C-C) 30(H-C)
C19 H29 22(C-C) 30(H-C)
C25 H41 27(C-C) 42(H-C)
C19 H29 22(C-C) 29(H-C)
C22 H33 25(C-C) 33(H-C)
C19 H30 22(C-C) 30(H-C)
C22 H33 24(C-C) 33(H-C)
C19 H31 22(C-C) 31(H-C)
C19 H30 22(C-C) 31(H-C)
C10 H20 8(C-C) 21(H-C)
C16 H22 19(C-C) 22(H-C)
C6 H11 6(C-C) 11(H-C)
C13 H23 14(C-C) 23(H-C)
C16 H22 19(C-C) 23(H-C)
C25 H38 29(C-C) 39(H-C)
C16 H23 19(C-C) 23(H-C)
C13 H22 14(C-C) 22(H-C)
C7 H16 5(C-C) 18(H-C)
C24 H40 27(C-C) 41(H-C)
C19 H31 21(C-C) 31(H-C)
C18 H27 20(C-C) 27(H-C)
C18 H27 19(C-C) 27(H-C)
C16 H22 20(C-C) 22(H-C)
C10 H19 11(C-C) 19(H-C)
C14 H18 17(C-C) 18(H-C)
C14 H18 16(C-C) 18(H-C)
C18 H28 19(C-C) 29(H-C)
C18 H29 19(C-C) 30(H-C)
C10 H18 11(C-C) 18(H-C)
C14 H19 17(C-C) 18(H-C) 1(H-H)
C14 H17 17(C-C) 17(H-C)
C14 H17 16(C-C) 17(H-C)
C11 H17 12(C-C) 17(H-C)
C20 H29 21(C-C) 30(H-C)
C25 H41 26(C-C) 42(H-C)
C14 H23 15(C-C) 23(H-C)
C13 H21 13(C-C) 21(H-C)
C10 H18 9(C-C) 19(H-C)
C14 H22 15(C-C) 22(H-C)
C14 H22 14(C-C) 22(H-C)
C14 H17 15(C-C) 17(H-C)
C18 H28 19(C-C) 28(H-C)
C14 H17 15(C-C) 18(H-C)
C18 H28 20(C-C) 28(H-C)
C14 H17 16(C-C) 18(H-C)
C14 H21 15(C-C) 21(H-C)
C14 H21 16(C-C) 21(H-C)
C7 H13 8(C-C) 13(H-C)
C3 H4 3(C-C) 4(H-C)
C14 H16 17(C-C) 16(H-C)
C14 H19 16(C-C) 19(H-C)
C13 H22 15(C-C) 22(H-C)
C14 H16 16(C-C) 16(H-C)
C28 H45 29(C-C) 46(H-C)
C14 H28 13(C-C) 28(H-C)
C14 H19 15(C-C) 19(H-C)
C14 H27 13(C-C) 27(H-C)
C14 H28 14(C-C) 28(H-C)
C10 H22 9(C-C) 22(H-C)
C14 H19 14(C-C) 19(H-C)
C14 H17 18(C-C) 17(H-C)
C8 H8 8(C-C) 8(H-C)
C8 H8 9(C-C) 8(H-C)
C7 H12 7(C-C) 13(H-C)
C13 H22 14(C-C) 23(H-C)
C6 H11 4(C-C) 12(H-C)
C13 H21 14(C-C) 21(H-C)
C18 H29 20(C-C) 28(H-C) 1(H-H)
C18 H27 20(C-C) 28(H-C)
C15 H31 13(C-C) 32(H-C)
C8 H9 8(C-C) 9(H-C)
C6 H10 5(C-C) 10(H-C)
C18 H27 19(C-C) 28(H-C)
C9 H12 9(C-C) 12(H-C)
C9 H12 10(C-C) 12(H-C)
C5 H6 5(C-C) 6(H-C)
C5 H14 3(C-C) 15(H-C)
C15 H21 17(C-C) 21(H-C)
C17 H27 19(C-C) 27(H-C)
C9 H17 8(C-C) 18(H-C)
C17 H28 19(C-C) 28(H-C)
C15 H23 17(C-C) 23(H-C)
C18 H24 21(C-C) 24(H-C)
C17 H27 18(C-C) 28(H-C)
C15 H22 17(C-C) 22(H-C)
C9 H16 8(C-C) 17(H-C)
C15 H21 18(C-C) 21(H-C)
C7 H11 7(C-C) 12(H-C)
C6 H7 7(C-C) 7(H-C)
C14 H26 14(C-C) 26(H-C)
C15 H29 14(C-C) 30(H-C)
C24 H31 29(C-C) 31(H-C)
C23 H36 25(C-C) 36(H-C)
C23 H36 24(C-C) 36(H-C)
C15 H21 16(C-C) 21(H-C)
C23 H35 24(C-C) 35(H-C)
C23 H35 25(C-C) 35(H-C)
C19 H28 21(C-C) 29(H-C)
C18 H25 21(C-C) 25(H-C)
C9 H16 7(C-C) 17(H-C)
C7 H10 6(C-C) 10(H-C)
C11 H23 11(C-C) 23(H-C)
C26 H42 29(C-C) 42(H-C)
C26 H42 28(C-C) 42(H-C)
C10 H16 11(C-C) 16(H-C)
C23 H35 26(C-C) 35(H-C)
C10 H17 11(C-C) 17(H-C)
C17 H32 15(C-C) 33(H-C)
C19 H29 20(C-C) 30(H-C)
C10 H17 10(C-C) 17(H-C)
C18 H33 19(C-C) 33(H-C)
C18 H33 18(C-C) 33(H-C)
C6 H12 6(C-C) 12(H-C)
C14 H26 13(C-C) 26(H-C)
C26 H42 27(C-C) 42(H-C)
C23 H36 26(C-C) 36(H-C)
C18 H32 18(C-C) 32(H-C)
C26 H41 27(C-C) 41(H-C)
C26 H42 26(C-C) 42(H-C)
C15 H22 17(C-C) 23(H-C)
C18 H34 18(C-C) 33(H-C) 1(H-H)
C23 H37 25(C-C) 37(H-C)
C18 H34 18(C-C) 34(H-C)
C26 H43 27(C-C) 43(H-C)
C29 H49 30(C-C) 50(H-C)
C29 H49 30(C-C) 49(H-C)
C15 H23 17(C-C) 24(H-C)
C18 H34 19(C-C) 34(H-C)
C29 H49 31(C-C) 49(H-C)
C23 H37 26(C-C) 37(H-C)
C6 H10 5(C-C) 11(H-C)
C2 H3 1(C-C) 4(H-C)
C11 H19 10(C-C) 19(H-C)
C11 H18 10(C-C) 18(H-C)
C15 H23 16(C-C) 23(H-C)
C15 H23 16(C-C) 24(H-C)
C23 H38 26(C-C) 37(H-C) 1(H-H)
C26 H48 26(C-C) 48(H-C)
C26 H48 25(C-C) 48(H-C)
C29 H49 31(C-C) 50(H-C)
C26 H48 25(C-C) 49(H-C)
C30 H58 28(C-C) 60(H-C)
C26 H49 25(C-C) 50(H-C)
C29 H49 32(C-C) 49(H-C)
C26 H49 25(C-C) 49(H-C)
C30 H53 31(C-C) 54(H-C)
C29 H50 31(C-C) 50(H-C)
C27 H52 25(C-C) 53(H-C)
C29 H50 30(C-C) 50(H-C)
C29 H50 29(C-C) 50(H-C)
C25 H39 28(C-C) 39(H-C)
C33 H59 33(C-C) 59(H-C)
C33 H59 32(C-C) 59(H-C)
C2 H7 1(C-C) 7(H-C)
C25 H39 27(C-C) 39(H-C)
C26 H48 26(C-C) 49(H-C)
C15 H28 13(C-C) 29(H-C)
C30 H55 30(C-C) 56(H-C)
C15 H22 18(C-C) 22(H-C)
C30 H55 29(C-C) 56(H-C)
C25 H46 25(C-C) 46(H-C)
C13 H19 14(C-C) 19(H-C)
C12 H20 12(C-C) 20(H-C)
C15 H22 19(C-C) 22(H-C)
C32 H56 32(C-C) 56(H-C)
C11 H19 11(C-C) 19(H-C)
C33 H60 32(C-C) 61(H-C)
C11 H19 11(C-C) 20(H-C)
C15 H28 15(C-C) 28(H-C)
C31 H54 31(C-C) 54(H-C)
C15 H27 15(C-C) 27(H-C)
C15 H27 16(C-C) 27(H-C)
C12 H23 11(C-C) 25(H-C)
C31 H54 30(C-C) 54(H-C)
C11 H20 11(C-C) 20(H-C)
C18 H32 19(C-C) 32(H-C)
C19 H32 21(C-C) 32(H-C)
C13 H19 14(C-C) 20(H-C)
C10 H17 9(C-C) 17(H-C)
C20 H34 21(C-C) 35(H-C)
C19 H30 21(C-C) 30(H-C)
C31 H55 31(C-C) 55(H-C)
C15 H26 16(C-C) 26(H-C)
C10 H16 9(C-C) 16(H-C)
C15 H25 16(C-C) 25(H-C)
C20 H36 21(C-C) 36(H-C)
C10 H16 10(C-C) 16(H-C)
C23 H38 23(C-C) 38(H-C)
C13 H18 14(C-C) 18(H-C)
C13 H18 15(C-C) 18(H-C)
C27 H42 29(C-C) 43(H-C)
C23 H35 25(C-C) 36(H-C)
C20 H36 20(C-C) 36(H-C)
C23 H35 26(C-C) 36(H-C)
C4 H5 5(C-C) 5(H-C)
C20 H35 22(C-C) 36(H-C)
C19 H32 22(C-C) 32(H-C)
C23 H38 24(C-C) 38(H-C)
C15 H26 14(C-C) 27(H-C)
C10 H14 10(C-C) 14(H-C)
C4 H6 5(C-C) 6(H-C)
C10 H14 11(C-C) 14(H-C)
C13 H19 15(C-C) 19(H-C)
C20 H35 19(C-C) 35(H-C)
C25 H39 29(C-C) 39(H-C)
C24 H36 26(C-C) 36(H-C)
C24 H38 26(C-C) 37(H-C) 1(H-H)
C25 H41 27(C-C) 40(H-C) 1(H-H)
C25 H40 27(C-C) 40(H-C)
C21 H39 19(C-C) 40(H-C)
C25 H40 26(C-C) 40(H-C)
C21 H40 19(C-C) 41(H-C)
C10 H17 11(C-C) 18(H-C)
C21 H40 20(C-C) 41(H-C)
C20 H37 20(C-C) 37(H-C)
C21 H40 21(C-C) 40(H-C)
C21 H39 21(C-C) 39(H-C)
C10 H15 11(C-C) 15(H-C)
C28 H47 29(C-C) 47(H-C)
C20 H35 22(C-C) 35(H-C)
C28 H47 28(C-C) 47(H-C)
C14 H25 15(C-C) 25(H-C)
C28 H48 28(C-C) 48(H-C)
C14 H24 15(C-C) 24(H-C)
C14 H26 15(C-C) 26(H-C)
C33 H57 33(C-C) 57(H-C)
C37 H66 36(C-C) 67(H-C)
C33 H56 33(C-C) 56(H-C)
C33 H56 34(C-C) 56(H-C)
C10 H15 11(C-C) 16(H-C)
C10 H15 12(C-C) 15(H-C)
C33 H55 34(C-C) 55(H-C)
C34 H59 35(C-C) 59(H-C)
C34 H60 35(C-C) 60(H-C)
C39 H71 39(C-C) 72(H-C)
C22 H42 21(C-C) 43(H-C)
C16 H29 16(C-C) 30(H-C)
C21 H38 21(C-C) 38(H-C)
C34 H59 34(C-C) 59(H-C)
C3 H7 2(C-C) 6(H-C) 1(H-H)
C34 H59 34(C-C) 60(H-C)
C34 H58 34(C-C) 58(H-C)
C34 H60 34(C-C) 59(H-C) 1(H-H)
C24 H43 24(C-C) 44(H-C)
C23 H38 24(C-C) 39(H-C)
C20 H35 21(C-C) 35(H-C)
C3 H9 2(C-C) 8(H-C) 1(H-H)
C21 H38 22(C-C) 39(H-C)
C20 H34 22(C-C) 34(H-C)
C11 H20 10(C-C) 20(H-C)
C19 H32 20(C-C) 32(H-C)
C20 H35 20(C-C) 36(H-C)
C19 H31 20(C-C) 31(H-C)
C20 H34 21(C-C) 34(H-C)
C12 H23 10(C-C) 24(H-C)
C20 H34 23(C-C) 34(H-C)
C34 H60 34(C-C) 60(H-C)
C17 H32 16(C-C) 33(H-C)
C24 H42 24(C-C) 43(H-C)
C25 H46 25(C-C) 47(H-C)
C25 H45 25(C-C) 46(H-C)
C16 H27 16(C-C) 28(H-C)
C20 H33 21(C-C) 34(H-C)
C25 H45 25(C-C) 45(H-C)
C20 H33 21(C-C) 33(H-C)
C21 H38 22(C-C) 40(H-C)
C16 H27 16(C-C) 27(H-C)
C21 H37 21(C-C) 38(H-C)
C25 H44 24(C-C) 46(H-C)
C35 H63 35(C-C) 63(H-C)
C35 H64 35(C-C) 64(H-C)
C25 H44 25(C-C) 44(H-C)
C20 H35 22(C-C) 34(H-C) 1(H-H)
C10 H16 10(C-C) 17(H-C)
C20 H33 22(C-C) 33(H-C)
C20 H35 23(C-C) 35(H-C)
C16 H27 17(C-C) 27(H-C)
C35 H64 36(C-C) 64(H-C)
C11 H21 11(C-C) 22(H-C)
C35 H64 36(C-C) 65(H-C)
C11 H19 10(C-C) 20(H-C)
C31 H54 31(C-C) 55(H-C)
C31 H55 31(C-C) 56(H-C)
C36 H67 36(C-C) 68(H-C)
C35 H63 36(C-C) 63(H-C)
C32 H58 31(C-C) 59(H-C)
C32 H57 32(C-C) 57(H-C)
C35 H63 37(C-C) 63(H-C)
C32 H57 32(C-C) 58(H-C)
C35 H63 38(C-C) 63(H-C)
C10 H17 11(C-C) 16(H-C) 1(H-H)
C33 H59 36(C-C) 59(H-C)
C33 H61 32(C-C) 63(H-C)
C16 H27 18(C-C) 27(H-C)
C32 H58 32(C-C) 59(H-C)
C34 H62 36(C-C) 63(H-C)
C32 H58 32(C-C) 58(H-C)
C34 H62 37(C-C) 63(H-C)
C33 H58 37(C-C) 58(H-C)
C33 H58 36(C-C) 58(H-C)
C21 H36 22(C-C) 36(H-C)
C22 H39 22(C-C) 40(H-C)
C21 H35 22(C-C) 35(H-C)
C21 H35 23(C-C) 35(H-C)
C32 H58 31(C-C) 58(H-C)
C33 H58 36(C-C) 59(H-C)
C49 H85 54(C-C) 85(H-C)
C49 H85 53(C-C) 85(H-C)
C17 H30 17(C-C) 30(H-C)
C30 H51 33(C-C) 51(H-C)
C34 H62 33(C-C) 63(H-C)
C32 H59 32(C-C) 59(H-C)
C32 H59 33(C-C) 59(H-C)
C32 H59 32(C-C) 60(H-C)
C32 H61 32(C-C) 61(H-C) 1(H-H)
C32 H60 32(C-C) 61(H-C)
C31 H54 33(C-C) 55(H-C)
C30 H50 33(C-C) 50(H-C)
C30 H50 34(C-C) 50(H-C)
C30 H50 35(C-C) 50(H-C)
C32 H55 34(C-C) 56(H-C)
C14 H23 13(C-C) 23(H-C)
C30 H51 33(C-C) 50(H-C) 1(H-H)
C30 H49 33(C-C) 49(H-C)
C30 H49 33(C-C) 50(H-C)
C32 H54 34(C-C) 56(H-C)
C14 H24 13(C-C) 25(H-C)
C32 H54 34(C-C) 55(H-C)
C30 H48 33(C-C) 48(H-C)
C30 H48 34(C-C) 48(H-C)
C36 H66 34(C-C) 68(H-C)
C30 H48 35(C-C) 48(H-C)
C32 H60 30(C-C) 62(H-C)
C28 H53 27(C-C) 54(H-C)
C32 H59 31(C-C) 60(H-C)
C62 H107 66(C-C) 108(H-C)
C62 H107 67(C-C) 108(H-C)
C62 H107 67(C-C) 107(H-C)
C63 H110 67(C-C) 111(H-C)
C62 H106 67(C-C) 106(H-C)
C21 H33 23(C-C) 33(H-C)
C62 H106 66(C-C) 106(H-C)
