2819 12  2
6984 1  40
870 1  49
870 2  18
870 3  25
1222 3  20
1222 2  20
1222 1  47
10528 2  25
1222 7  1
1222 5  8
1222 4  117
16202 10  16
17813 5  14
7567 3  9
17813 3  5
16536 19  2
17813 1  40
12264 12  1
13631 3  6
12264 10  17
14676 10  18
11241 3  7
12264 15  1
6287 5  16
6287 4  108
6287 1  39
1114 5  9
2710 10  12
6287 2  20
14647 3  6
17946 3  5
13189 12  1
9592 15  1
1179 1  46
1179 2  19
1179 3  20
1179 4  116
9592 10  16
9592 12  1
1179 8  1
5194 1  42
9592 19  1
664 10  4
13000 15  2
664 12  1
18870 3  5
13000 12  1
18870 1  39
13000 10  14
8642 2  22
8642 3  8
8642 1  39
19762 4  101
8642 4  106
8642 5  16
12143 10  14
13330 4  103
12143 12  1
18197 10  14
13330 1  40
12143 15  1
13330 3  6
13330 2  26
13403 4  103
12143 19  1
4478 5  12
4478 4  109
4478 3  11
4478 2  23
4478 1  43
12728 1  41
13293 5  16
6620 1  40
6620 2  21
9368 19  1
6620 4  108
6620 5  15
13293 3  6
13293 2  25
9368 12  1
896 5  7
9368 10  17
11382 4  105
14909 2  24
896 1  49
896 2  18
9368 15  1
19156 10  14
13631 4  103
19156 15  3
19824 10  14
18643 5  15
19156 19  2
11382 5  16
14712 1  38
13567 5  15
6207 19  1
11845 5  13
13567 4  103
11845 1  42
11845 2  27
11845 3  7
6207 10  17
6207 12  2
1087 2  17
11118 19  1
13567 2  24
11787 5  14
16233 4  103
16727 10  15
18799 24  1
11787 4  105
17634 1  40
14712 2  24
17634 3  5
17634 4  102
15822 10  16
16820 15  3
16022 4  103
19164 2  27
11395 19  1
17166 1  40
11787 1  41
19175 24  1
11787 3  7
16820 19  2
10264 2  25
10264 3  8
10264 1  41
10264 4  106
10264 5  14
7835 3  9
7835 2  23
7835 1  41
7221 5  16
7221 2  20
7221 3  10
7835 5  14
7835 4  107
17601 4  102
18279 1  40
18117 3  5
10914 1  41
10878 19  1
17036 15  3
6241 12  2
6241 10  17
10878 12  1
16717 5  14
10878 10  14
16717 3  6
11948 2  27
6241 19  1
5636 1  41
1557 8  1
13177 1  41
13177 2  27
11948 3  7
13177 4  103
4827 12  2
4827 10  16
1557 1  46
1557 2  19
1557 3  20
1557 4  116
1557 5  10
4827 19  1
13426 2  25
14627 10  18
18114 5  14
15053 2  23
17865 4  101
19800 1  39
14683 10  18
19174 4  101
6581 4  108
6581 5  15
6581 1  40
6581 2  21
6581 3  10
15615 15  2
17596 2  26
17596 1  39
16867 19  2
12147 19  1
17596 5  15
17596 4  102
2159 12  2
9438 2  21
2159 10  12
9438 4  106
9438 5  16
12147 12  1
19979 4  101
15379 10  17
7989 5  13
7989 4  106
7989 3  8
7989 2  25
7989 1  42
10644 19  1
11139 12  1
13558 4  103
11139 10  15
4311 12  2
10644 12  1
9554 19  1
10644 10  14
11139 15  1
12039 15  1
15356 15  3
19469 2  27
12039 12  1
19469 1  39
19469 4  101
9129 2  24
5689 2  22
5689 3  11
5689 1  42
18401 10  15
5759 2  23
5689 4  109
5689 5  13
4718 2  22
4718 3  11
19180 15  3
4718 1  42
16899 10  15
4616 3  11
4718 4  109
4718 5  13
4946 19  1
17392 4  103
11776 19  1
18050 10  14
17392 3  6
15379 19  2
11776 15  1
4946 10  15
18528 3  5
4946 12  2
18050 19  2
11776 10  15
16057 4  103
11776 12  1
6268 12  2
6268 10  17
16425 4  103
11784 15  1
6268 14  1
18109 3  5
17872 24  1
11784 19  1
11623 4  105
6268 19  1
11623 2  26
11623 3  7
11623 1  41
15588 3  6
16425 1  40
16595 15  3
8551 4  106
12039 19  1
18613 15  3
19596 10  14
8551 1  40
18838 10  14
19056 4  101
17793 1  40
17793 2  27
11881 15  1
17793 4  101
8551 3  8
14175 2  23
12386 12  1
19848 24  1
11574 10  15
15647 4  103
8341 4  106
9084 12  2
19880 1  39
15647 1  38
15647 2  24
8341 5  13
3393 4  110
3393 5  12
12816 4  103
3393 1  43
3393 2  22
3393 3  12
9372 5  16
9372 4  106
14000 5  15
9372 1  39
18838 19  2
9372 3  8
9372 2  23
2601 3  13
2601 2  23
2601 1  43
19134 24  1
2601 6  1
2601 5  13
2601 4  110
5220 10  16
5220 12  2
8341 2  25
15322 3  6
10570 3  8
5220 19  1
11136 12  1
8341 3  8
13134 19  1
7636 10  18
9069 2  22
7636 12  2
15188 19  2
18601 5  15
16721 19  2
17256 19  2
7636 19  1
15188 10  17
15799 15  3
16721 10  15
15188 15  3
5620 1  40
19626 2  26
2097 10  9
12510 19  1
15574 10  17
18983 4  101
1686 2  19
5620 3  11
12322 4  105
15128 1  37
14046 19  2
5620 2  21
15998 19  2
14864 10  17
4805 2  21
10640 12  1
5620 5  15
10640 10  14
19026 5  15
5620 4  109
19752 14  1
12816 1  39
3889 7  1
13861 1  38
13861 2  24
13861 3  6
13861 4  103
13861 5  16
6007 19  1
1872 10  12
18713 5  15
1872 12  2
19752 10  13
6007 12  2
6007 10  15
9399 12  1
739 3  28
9399 10  17
739 1  49
739 6  3
15288 4  103
739 4  124
739 5  7
19138 1  39
19138 3  5
9399 19  1
19138 5  15
19138 4  101
17699 5  14
6429 3  10
6429 2  21
6429 1  40
9272 15  1
8113 12  2
6429 5  15
8113 10  16
1804 5  13
1804 4  115
1804 6  1
1804 1  43
15414 15  3
6924 19  1
1804 2  18
10936 4  105
10936 5  14
9272 10  16
10936 2  26
10936 3  7
14357 1  38
12322 1  39
5443 4  109
5443 5  13
5443 2  23
5443 3  11
5443 1  42
10187 15  1
10187 12  1
10187 10  14
14777 1  37
17562 4  102
14278 5  16
10187 19  1
3344 12  2
8212 10  15
3344 10  14
8212 12  2
2486 19  1
2433 8  1
8212 19  1
17562 2  27
2433 4  109
3344 19  1
2486 10  11
2433 3  13
2486 12  2
2433 1  44
12336 10  17
17408 2  26
8314 10  15
8413 19  1
8314 12  2
9080 12  2
17811 5  14
17811 4  101
17562 1  40
9080 19  1
8314 19  1
8413 12  2
11460 12  1
8470 3  8
8470 2  23
8470 1  40
12622 5  15
17922 5  14
14232 5  17
8470 5  15
8470 4  106
14656 5  16
14232 4  103
14656 4  103
8391 3  8
8391 2  25
8391 1  42
17503 15  3
18889 4  101
8391 5  13
8391 4  106
8523 4  106
8523 5  15
8523 2  23
8523 3  8
15525 24  1
8523 1  40
17928 4  101
17928 5  14
11345 10  16
252 10  4
17928 1  40
252 12  1
15067 4  103
7741 5  14
7741 4  107
16725 10  15
11145 2  26
7741 1  41
19561 19  2
7741 3  9
7470 3  9
7551 4  107
7551 5  15
19357 19  2
7551 1  40
7551 2  22
7551 3  9
7442 5  15
7442 4  107
9727 15  1
7470 1  40
7442 1  40
9727 12  1
7442 3  9
7442 2  22
4975 3  11
15067 5  17
18237 15  4
15572 3  6
17615 4  102
9107 2  24
15765 4  103
12826 4  103
6003 12  2
6003 10  15
12826 1  39
12826 2  24
12826 3  7
6003 19  1
15610 19  2
12826 9  1
19729 15  3
5730 12  2
5730 10  15
16393 15  3
7025 1  40
7025 2  21
7025 3  10
7025 4  108
7025 5  15
1387 5  9
1387 4  116
17404 15  3
10372 1  41
1387 1  47
7888 19  1
10372 5  14
14946 5  16
14946 4  103
14946 1  38
7888 12  2
7850 5  14
7888 10  14
10053 2  25
10053 3  8
1142 4  117
1142 5  9
1142 2  19
1142 3  21
10053 4  106
5009 19  1
5378 3  11
5378 2  22
5378 1  42
5009 12  2
5009 10  15
5378 4  109
13624 19  2
19056 24  1
16439 2  26
15695 5  16
5499 3  11
5499 2  23
5499 1  42
11031 2  26
11031 5  14
11031 4  105
5499 5  13
5499 4  109
7372 5  15
7372 4  107
7372 3  9
8216 10  15
7372 1  40
8216 12  2
7223 4  108
7223 5  16
8216 19  1
7223 1  39
7223 2  20
7223 3  10
17256 15  3
1720 1  44
5243 2  21
5243 3  11
1720 4  115
5243 5  14
1720 6  1
17708 1  40
12178 12  1
10338 12  1
12178 10  16
12929 1  41
16221 24  1
14348 10  17
6674 12  2
10164 10  14
10164 12  1
10164 15  1
10338 10  14
10164 19  1
12617 2  25
10766 3  7
10766 2  26
10766 5  14
10766 4  105
17708 5  14
5419 19  1
15003 4  103
10575 12  1
8698 3  8
5419 12  1
8698 1  39
5419 10  14
13003 4  104
13003 5  15
8698 5  16
8698 4  106
348 10  4
19687 4  101
1428 5  8
1428 4  116
1428 3  20
1428 2  21
1428 1  48
19448 4  101
15067 3  6
1428 8  1
11578 15  1
13620 15  2
15956 19  2
11578 10  15
2294 3  13
5007 19  1
15956 15  3
13900 4  102
4754 4  109
15956 10  17
13620 19  2
19687 1  39
16129 2  25
13949 15  3
16129 3  6
11277 14  1
11810 15  1
10575 19  1
14549 5  16
19817 5  15
16129 1  39
4839 10  16
4839 12  2
19817 4  101
15687 1  38
4839 19  1
12618 4  105
5007 10  15
1661 2  19
1661 3  18
1661 4  115
1661 5  11
5007 11  1
17601 5  15
19817 1  39
16129 5  15
13406 15  2
2294 5  14
19817 3  5
2670 19  1
2670 14  1
2670 12  2
2670 10  12
11805 1  41
11805 2  26
11805 3  7
11805 4  105
11805 5  14
16736 5  14
12525 5  15
16069 10  17
17146 5  14
8101 19  1
16073 10  17
7848 10  16
8131 5  12
17455 2  26
16527 15  3
8101 10  16
19895 2  27
8101 12  2
16527 19  2
19262 24  1
19522 15  3
19694 4  101
16736 2  26
12054 19  1
16736 3  6
17503 19  2
6050 3  10
11481 2  25
11481 3  7
11481 4  105
11481 5  15
15920 2  24
6050 2  23
18263 2  27
13041 4  104
14344 19  2
7698 2  23
13041 5  15
17866 24  1
7698 3  9
14344 10  17
18113 3  5
14344 15  3
12128 3  7
13041 3  7
10696 5  13
10840 10  14
7698 1  41
14847 1  37
411 12  1
14847 3  6
411 10  4
7990 5  13
7990 4  106
3196 5  13
3870 5  12
3870 2  23
3870 3  11
7990 3  8
7990 2  25
16822 15  3
16927 1  40
12128 2  26
789 12  1
789 10  5
3803 12  2
4818 10  16
3803 10  13
4818 12  2
19742 1  38
3803 14  1
17879 10  13
4818 19  1
3803 19  1
15902 24  1
6702 10  17
6702 12  2
12139 9  1
18109 4  101
10840 19  1
6702 19  1
12139 4  104
9700 4  106
9700 5  14
9700 2  25
9700 3  8
12139 3  7
9700 1  41
15565 4  103
15669 10  17
8924 5  14
8924 4  106
17206 1  40
8924 1  41
15977 4  103
8924 3  8
8924 2  24
10627 1  42
11500 1  41
10627 3  8
10627 2  26
10627 5  13
10627 4  106
8865 5  14
8865 4  106
8242 1  41
8865 1  41
8865 3  8
8865 2  24
5558 3  11
5558 2  23
5558 1  42
10596 1  41
7187 10  16
5558 5  13
7187 12  2
16264 4  103
14252 19  2
19869 4  101
19869 5  15
7187 19  1
16052 3  6
16264 2  25
16264 3  6
3368 2  22
3368 3  12
4337 5  13
3368 1  43
4337 3  11
4337 2  23
3368 4  110
3368 5  12
16325 4  103
16052 5  16
2674 19  1
11179 11  1
18070 3  5
13876 10  16
16325 2  24
13508 15  2
3067 2  23
3067 3  12
19746 5  16
3067 1  43
2580 19  1
3067 4  110
3067 5  13
17002 10  15
2580 10  11
2580 12  2
3722 12  2
6236 10  17
3722 10  14
6236 12  2
10383 19  1
10696 4  106
7605 19  1
6236 19  1
5560 15  1
3722 19  1
10383 10  16
18470 1  39
10383 12  1
5199 19  1
15504 2  24
15504 3  6
15504 4  103
15504 5  16
14379 1  38
5199 10  15
15261 1  38
5199 12  2
15261 3  6
15261 4  103
15135 2  23
19603 15  3
10028 12  1
14406 5  16
2727 4  110
2727 5  13
2727 2  21
2727 3  13
14406 2  24
10028 15  1
18459 4  101
15135 4  103
19275 10  14
10028 19  1
18459 1  39
16638 19  2
2727 9  1
14587 4  103
13577 3  6
14587 1  38
14587 2  24
4598 19  1
4598 12  2
4598 10  14
18815 1  39
16142 4  103
15468 19  2
6958 10  17
10330 2  25
6958 12  2
17581 2  26
17734 1  40
17734 3  5
11272 5  15
17734 5  14
6958 19  1
15468 15  3
12166 19  1
17002 15  3
14379 3  6
19656 24  1
17264 10  15
13008 19  1
3339 19  1
12992 4  104
12992 5  14
13008 15  2
3339 12  2
2996 10  13
3339 10  14
12992 3  7
14061 1  39
6930 4  108
14061 3  6
14061 2  25
14061 5  15
14061 4  103
13340 4  103
3596 2  22
17581 4  102
19615 24  1
14120 1  39
11618 3  7
5864 5  13
5864 4  108
5864 3  10
5864 2  23
5864 1  42
6706 12  2
9657 3  8
9657 2  25
9657 1  41
6706 19  1
9657 5  14
6930 1  40
15980 10  17
6930 2  21
12166 10  16
8225 3  8
8225 2  24
6430 3  10
3596 4  109
6430 5  15
6430 4  108
8225 5  14
8225 4  106
13716 1  39
19827 15  3
1565 3  20
9972 3  8
9972 2  24
9972 1  40
4071 3  11
13716 3  6
9972 5  15
9972 4  106
2464 12  2
19988 24  1
19915 3  5
15986 19  2
3664 5  12
3664 4  109
3664 3  11
3664 2  23
3664 1  43
13716 4  103
766 10  4
13042 10  15
766 12  1
13042 12  1
13042 15  2
18941 4  101
13042 19  1
11466 10  17
19200 5  15
11466 12  1
11466 15  1
19200 2  27
18347 4  101
18347 5  15
2242 1  43
2242 2  23
2242 3  13
2242 4  110
2242 5  13
2242 6  1
14634 2  22
4805 4  109
13283 5  16
19169 3  5
7514 19  1
12833 10  16
13308 19  1
3213 19  1
19506 19  2
13269 3  6
1496 12  2
7514 10  17
1496 10  7
7514 12  2
15452 4  103
3213 10  14
12484 2  24
3213 12  2
13269 1  39
19915 1  39
18354 5  15
8388 1  42
13613 19  2
8388 3  8
8388 2  25
8388 5  13
8388 4  106
16306 15  3
17310 2  26
13996 3  6
15597 15  2
16523 1  40
13269 4  103
13996 2  25
1180 8  1
16181 24  1
3722 2  23
13613 15  2
19965 24  1
15803 10  16
14118 4  103
14733 19  2
14999 5  16
10661 3  8
16523 2  27
14999 1  38
14999 3  6
12779 10  15
13996 4  103
10661 1  42
16116 15  3
7552 12  2
7552 10  17
17387 3  6
13613 12  1
7552 19  1
15928 3  6
3255 19  1
10661 5  13
1463 1  47
3383 12  2
3255 10  15
18507 10  14
18601 2  27
15803 19  2
3570 3  11
3570 2  22
3570 1  42
1463 3  20
16785 10  15
3570 5  13
3570 4  109
11445 19  1
13971 15  3
7891 14  1
15574 19  2
7891 10  13
7891 12  2
6107 4  108
6107 5  14
7891 19  1
6107 3  10
6107 1  41
14239 1  38
14239 2  24
14239 3  6
14239 4  103
14239 5  16
17387 1  40
6086 4  108
6086 5  14
6086 2  22
6086 3  10
6086 1  41
15982 2  24
13045 5  15
15982 1  38
3383 10  14
15982 4  103
15982 5  16
6678 3  10
15590 4  103
10284 19  1
15977 3  6
12912 4  104
12912 5  15
19154 10  14
762 10  4
12912 1  40
762 12  1
12912 3  7
16352 1  39
4657 12  2
4657 10  14
19528 24  1
15927 5  16
4657 19  1
1347 1  47
1347 3  20
1347 2  20
1347 5  9
1347 4  116
1347 8  1
16195 10  16
4444 2  23
4444 3  11
4444 1  42
4444 6  1
4444 4  108
4444 5  13
3700 19  1
14953 3  6
14953 2  24
13085 4  104
13085 5  15
13085 2  25
13085 3  7
14953 5  16
2503 19  1
9823 1  41
9823 2  25
9823 3  8
9823 4  106
9823 5  14
1037 3  23
8798 4  106
8798 5  14
8798 2  24
8798 3  8
10874 19  1
8798 1  41
3700 12  2
10874 15  1
11282 2  25
6327 4  108
10874 10  14
10882 12  1
13708 4  103
3904 4  109
3904 5  12
3904 2  24
3904 3  11
3904 1  43
6215 4  108
6327 2  20
10882 19  1
6215 1  40
6215 2  21
6215 3  10
14861 15  3
2317 12  2
16923 15  3
2317 10  13
17387 4  103
11395 1  40
5238 4  109
5238 5  14
1739 2  18
1739 3  18
5238 1  41
19656 2  27
15105 1  37
13708 3  6
5261 2  21
1739 8  1
14861 10  17
221 4  130
2669 14  1
221 6  1
5261 3  11
12178 15  1
221 1  51
221 2  12
2669 12  2
9785 3  8
9785 2  25
9785 1  41
2669 19  1
9785 5  14
5261 5  14
11826 10  13
11826 12  1
11826 15  1
11826 14  1
15747 10  16
11826 19  1
18955 3  5
16532 10  14
4552 10  14
5455 3  11
4552 12  2
15638 4  103
4945 10  15
12235 1  40
4945 12  2
5455 2  23
6155 3  10
6155 2  22
6155 1  41
12317 5  16
16695 19  2
4945 19  1
6155 5  14
6155 4  108
15072 15  3
9200 3  8
9200 2  24
9200 1  40
15676 3  6
9200 5  15
9200 4  106
14867 19  2
5455 5  13
10845 19  1
1960 2  22
1960 3  16
1960 1  45
1960 6  1
1960 4  113
1960 5  11
4380 5  13
4380 4  107
19429 5  15
4380 1  42
18955 5  15
4380 3  11
4380 2  23
19580 3  5
11918 1  42
18665 24  1
4380 8  1
7710 10  16
4201 5  12
4201 4  108
1194 8  1
4201 1  43
4201 3  11
4201 2  24
18027 19  2
18063 1  40
19429 1  39
19354 24  1
11470 1  39
3089 10  11
3089 12  2
16621 19  2
3089 14  1
10476 19  1
4941 19  1
3596 10  15
17276 1  40
3596 15  1
4941 10  15
10476 10  16
3596 19  1
10476 12  1
10476 15  1
15072 10  18
11736 1  42
11796 19  1
1869 8  1
17378 2  26
1869 4  114
1869 5  13
1869 2  18
1869 3  18
1869 1  43
17146 3  6
19945 4  101
14312 19  2
10541 2  25
10541 3  8
14312 10  17
10541 1  41
10541 4  106
10541 5  14
13200 15  2
9007 10  15
13200 10  15
9007 12  2
13200 12  1
16193 15  2
19993 3  5
13200 19  1
9007 19  1
13669 12  1
13935 4  103
13935 5  16
13935 2  23
13935 3  6
11735 4  105
13935 1  38
15498 4  103
5777 1  42
5777 2  23
5777 3  10
5777 4  108
5777 5  13
19605 3  5
12665 2  24
16447 2  26
16447 1  40
15788 15  3
19371 1  39
13519 19  2
16447 4  103
6885 19  1
11955 1  42
15795 15  3
15795 10  16
10863 12  1
6885 10  17
16898 5  14
6885 12  2
16898 3  6
16898 2  26
13200 2  26
15795 19  2
10031 15  1
11336 10  16
10863 10  14
10031 10  15
10031 12  1
19091 2  27
19945 1  38
18135 2  27
10031 19  1
14762 2  23
17080 19  2
634 8  1
19587 2  27
11864 1  42
14458 2  24
18130 3  5
17633 3  5
16150 10  16
19514 5  15
17206 2  26
19514 3  5
19514 2  27
19514 1  39
13502 5  15
19285 2  27
19285 3  5
19285 1  39
10863 19  1
19285 4  101
17023 19  2
9684 3  8
9684 2  25
9684 1  41
7714 10  16
9684 5  14
9684 4  106
10184 12  1
7714 19  1
10184 10  14
19422 15  3
10571 12  1
10184 15  1
10571 10  15
16789 2  26
11771 3  7
14530 1  38
10073 12  1
6843 12  2
10073 10  15
6843 10  17
15753 10  16
320 2  13
6843 19  1
1523 12  2
320 3  32
18194 2  27
18130 1  40
320 4  129
11214 2  25
11214 3  7
11214 4  105
11214 5  14
320 5  6
14139 5  16
14139 4  103
14139 3  6
320 6  2
14139 1  38
12048 19  1
12048 15  1
12048 12  1
12048 10  15
10638 15  1
18394 3  5
18394 1  39
4075 19  1
18394 4  101
10638 12  1
15757 3  6
4075 10  13
4075 12  2
18354 19  2
15554 19  2
11809 15  1
971 8  2
11390 1  39
8291 12  2
971 4  118
971 5  7
15554 10  17
8291 19  1
971 2  19
971 3  24
10180 15  1
10839 2  27
10180 12  1
7077 10  17
11052 4  105
11052 5  14
13790 10  16
7669 4  107
10180 19  1
11052 3  7
16718 5  14
7077 12  2
12180 19  1
12699 4  104
7669 2  23
17989 5  14
7669 3  9
12884 4  104
18130 4  101
12884 5  15
182 2  13
182 3  34
336 3  32
182 1  51
182 6  2
336 4  129
182 4  132
182 5  5
17804 5  14
19409 10  13
7817 19  1
19409 15  3
19409 19  2
7817 12  2
7817 10  16
18130 5  14
17466 10  15
12884 2  25
17466 15  3
11448 10  16
3288 1  42
15930 4  103
3288 3  12
3288 2  21
3288 5  13
3288 4  110
15930 3  6
15930 2  24
17847 4  101
18351 19  2
18488 4  101
11448 12  1
18488 2  26
18488 3  5
18488 1  39
2109 4  112
2109 5  11
2109 6  1
1406 10  7
1774 5  13
2109 2  23
2109 3  15
15961 5  16
5275 4  109
2088 8  1
15961 2  24
15961 1  38
15472 19  2
2088 4  111
1774 3  18
17634 15  3
2088 1  45
2088 2  23
1774 2  18
17030 10  14
3000 12  2
5579 19  1
5275 1  41
6469 19  1
5579 12  1
17030 19  2
5579 10  15
15641 2  24
18064 10  14
8361 3  8
7312 19  1
10110 1  41
10110 2  25
10110 3  8
10110 4  106
10110 5  14
19900 19  2
8361 1  42
19232 3  5
1602 5  11
1602 4  115
1602 7  1
3169 19  1
1602 3  20
1602 2  17
15359 3  6
16267 2  25
3169 10  14
3169 12  2
9274 19  1
18905 4  101
18905 5  15
18905 2  27
18905 3  5
13916 19  2
18905 1  39
9274 10  16
5119 3  11
9274 12  1
5119 1  42
18011 3  5
9274 15  1
5119 4  109
5119 5  13
19613 3  5
19568 10  14
19916 19  2
11750 2  27
15480 5  16
4126 5  11
12125 19  1
9194 19  1
1751 12  2
19916 15  3
1751 10  11
19826 3  5
15359 5  16
1751 14  1
1129 8  1
15480 1  38
1129 5  9
1129 4  117
1129 3  21
1129 2  19
1129 1  47
11905 10  14
3549 19  1
17881 5  14
17881 2  28
15480 3  6
17847 1  40
12387 5  16
11109 5  14
3549 12  2
14930 4  103
3549 10  15
11109 1  41
14445 15  3
11109 3  7
11109 2  26
6496 19  1
15386 15  3
15386 10  17
10844 15  1
17999 3  5
6496 10  16
18213 10  14
6496 12  2
15386 19  2
13383 3  6
11294 3  7
11991 4  105
11991 5  12
11991 2  28
11991 3  7
13383 5  15
11991 1  43
12071 12  1
11905 19  1
12387 3  7
19619 4  101
16986 3  6
16801 2  26
9955 19  1
2863 5  11
9955 15  1
16557 19  2
13722 19  2
2863 1  44
16986 1  40
2863 3  12
2863 2  23
15585 15  2
17847 3  5
2309 10  13
15255 15  3
2309 12  2
14519 15  3
18818 10  13
18975 19  2
19584 3  5
15585 19  2
14519 10  17
18763 4  101
18763 5  15
17312 1  40
13912 10  15
16986 5  14
18763 2  26
18763 3  5
1007 6  2
1007 4  119
1007 5  7
1007 2  20
1007 3  23
6458 12  2
17149 3  6
15854 2  24
5029 10  15
13912 15  3
5029 12  2
467 12  1
19450 3  5
8949 4  106
8949 5  14
8949 2  24
8949 3  8
19450 4  101
8949 1  41
17342 19  2
3989 12  2
14243 15  3
3989 10  13
4663 10  14
4663 12  2
13987 15  3
3989 19  1
4663 19  1
14243 19  2
6851 19  1
15741 15  3
15741 10  16
6851 10  18
19826 2  27
6851 12  2
11477 19  1
15741 19  2
13883 19  2
4231 12  2
7543 10  17
4231 10  13
7543 12  2
14347 15  3
13501 15  2
18106 5  14
7543 19  1
562 4  125
13501 19  2
4231 19  1
18940 24  1
19373 3  5
17925 15  4
19756 2  26
562 6  2
238 8  1
238 6  2
238 4  129
238 5  6
238 2  12
238 3  34
238 1  50
10739 15  1
15638 1  38
14118 3  6
10739 10  14
10739 12  1
14021 10  16
19251 10  14
10739 19  1
19373 4  101
4892 12  2
11145 12  1
12481 12  1
19643 24  1
5687 19  1
19149 24  1
15453 15  3
10306 5  14
6295 3  10
10306 3  8
10306 2  25
10306 1  41
16482 2  26
6386 5  15
18827 2  27
17829 1  40
13589 15  2
6963 19  1
19373 5  15
4541 19  1
1153 12  2
2328 10  12
6613 4  108
6613 5  15
6613 2  21
6613 3  10
6613 1  40
13303 3  6
6386 1  40
13303 1  39
4604 12  2
4604 10  14
13303 4  103
14776 10  17
8793 10  17
9120 4  106
9120 5  14
9120 2  24
6386 3  10
19639 15  3
9120 1  41
8793 19  1
14776 19  2
13195 10  15
10731 12  1
13195 15  2
19884 1  39
12539 15  1
12487 15  1
19884 2  27
18518 10  15
12487 12  1
12487 10  17
19728 19  2
18768 5  15
12487 19  1
18106 1  40
279 3  33
6299 19  1
6299 12  2
10481 5  14
10481 4  106
10481 3  8
10481 2  25
10481 1  41
17513 15  3
19256 5  15
15578 3  6
15250 4  103
15250 5  16
16506 19  2
15250 1  38
15250 2  24
15250 3  6
9906 15  1
18378 10  15
15330 5  16
19256 2  27
9892 19  1
19405 1  39
16655 5  15
9892 12  1
9892 10  15
16680 19  2
9892 15  1
2922 5  12
2922 4  110
9198 15  1
2922 1  44
9198 12  1
2922 3  12
2922 2  24
13484 3  6
13484 2  22
13210 4  103
13210 5  16
13210 2  25
13210 3  6
9198 19  1
13210 1  39
8821 19  1
10467 5  15
10467 4  106
10467 3  8
10467 2  24
10467 1  40
330 6  2
2185 12  2
8821 10  16
2185 10  11
8821 12  2
16831 4  103
4700 10  14
2185 14  1
4700 12  2
2225 5  13
2225 4  110
2225 6  1
2225 1  43
2225 3  13
2225 2  23
6834 1  40
188 4  132
6834 3  10
6834 2  21
6834 5  15
6834 4  108
330 2  13
8850 3  8
12624 12  1
10731 15  1
17250 5  14
17250 2  26
188 6  2
19833 5  15
17250 1  40
12167 4  105
12167 5  15
5171 4  109
12167 1  40
12167 2  25
12167 3  7
12337 5  16
12337 4  105
12720 2  25
12337 1  39
12337 3  7
11024 10  16
11994 4  105
19596 5  15
19256 1  39
19569 5  15
18869 5  15
16557 15  3
17836 1  40
5171 5  13
14180 5  17
14180 4  103
14180 3  6
14180 2  23
14180 1  37
16929 19  2
14582 1  38
17836 3  5
18501 5  14
17836 4  101
14607 5  16
14607 4  103
14607 3  6
14607 2  24
14607 1  38
17836 5  14
17930 1  40
19073 24  1
4746 19  1
17146 9  1
8797 10  16
8797 12  2
2437 2  23
4746 12  2
4746 10  15
8797 19  1
2437 4  109
2437 5  11
12752 2  25
7233 12  2
18328 19  2
7233 10  18
19003 14  1
12752 4  104
11961 19  1
12643 1  40
16790 1  40
7233 19  1
12643 2  25
12643 5  15
12643 4  104
17940 10  14
3432 4  110
10447 10  15
10447 12  1
10447 15  1
8586 10  17
3432 2  22
8586 12  2
10447 19  1
7196 2  20
617 6  2
17867 2  28
8586 19  1
11339 10  16
4459 10  13
12771 14  1
12771 12  1
12771 10  14
13632 2  24
13632 3  6
8299 4  106
8299 5  14
8299 2  24
8299 3  8
12771 19  1
8299 1  41
1565 1  46
3587 19  1
7745 1  41
9069 4  106
9069 5  15
7745 5  14
9069 3  8
9069 1  40
19120 10  14
12514 4  105
12514 5  16
6508 9  1
12514 3  7
19102 10  13
12514 1  39
6508 5  15
6508 4  107
18918 24  1
6508 1  40
9842 15  1
6508 3  10
6508 2  21
13749 1  39
13749 3  6
5522 15  1
5522 12  1
13749 4  103
5522 10  14
8661 12  2
8661 10  18
12582 10  16
4227 12  2
11534 12  1
8882 12  2
11681 15  1
8882 10  16
11681 10  14
11681 12  1
14515 5  16
14515 4  103
18179 5  14
8882 19  1
14515 1  38
11681 19  1
14515 3  6
14515 2  24
1273 2  20
15331 4  103
10119 15  1
9830 5  14
15800 19  2
10119 10  13
9830 2  25
9830 3  8
10119 19  1
17788 10  14
17284 19  2
8146 1  43
9993 5  15
6993 3  10
8146 2  26
8146 5  12
8146 4  106
9993 2  24
9993 3  8
11929 12  1
15598 19  2
11929 10  13
18932 10  14
17516 5  14
11929 15  1
4388 3  11
12221 15  1
539 2  15
12221 12  1
13109 3  7
539 3  30
12221 19  1
10063 5  15
18438 2  26
17029 19  2
16485 15  3
17029 10  14
15701 5  15
17029 15  3
9452 12  1
8829 5  14
7650 4  107
7650 5  15
7650 2  22
7650 3  9
9452 15  1
1166 4  116
1166 5  10
9452 19  1
1166 1  46
1166 2  19
1166 3  20
18801 3  5
16485 19  2
18801 1  39
18801 5  15
1599 3  20
8829 1  41
12018 12  1
160 6  2
5645 11  1
5645 12  2
160 5  5
160 2  13
160 3  35
12489 3  7
160 1  51
8304 10  16
8304 12  2
160 8  1
15929 3  6
12825 12  1
15929 1  38
12825 10  15
12825 15  2
15929 4  103
12825 19  1
18851 5  15
3081 10  13
10724 12  1
3081 12  2
