C8 H13 9(C-C) 13(H-C)
C8 H13 8(C-C) 13(H-C)
C8 H14 8(C-C) 14(H-C)
C8 H14 7(C-C) 14(H-C)
C10 H20 9(C-C) 20(H-C)
C8 H17 6(C-C) 18(H-C)
C12 H27 10(C-C) 28(H-C)
C7 H15 5(C-C) 16(H-C)
C11 H25 10(C-C) 24(H-C) 1(H-H)
C12 H22 12(C-C) 22(H-C)
C12 H22 13(C-C) 23(H-C)
C22 H39 22(C-C) 39(H-C)
C22 H39 22(C-C) 40(H-C)
C12 H22 12(C-C) 23(H-C)
C22 H39 23(C-C) 39(H-C)
C11 H19 11(C-C) 20(H-C)
C12 H23 11(C-C) 25(H-C)
C11 H20 11(C-C) 21(H-C)
C13 H26 13(C-C) 27(H-C)
C11 H21 12(C-C) 21(H-C)
C11 H21 11(C-C) 21(H-C)
C22 H39 23(C-C) 40(H-C)
C22 H38 23(C-C) 38(H-C)
C5 H12 5(C-C) 12(H-C)
C22 H38 24(C-C) 38(H-C)
C22 H37 24(C-C) 37(H-C)
C12 H24 11(C-C) 25(H-C)
C12 H23 11(C-C) 24(H-C)
C22 H37 23(C-C) 37(H-C)
C22 H37 22(C-C) 37(H-C)
C8 H16 8(C-C) 16(H-C)
C3 H8 2(C-C) 9(H-C)
C22 H36 22(C-C) 36(H-C)
C10 H21 9(C-C) 22(H-C)
C8 H15 8(C-C) 15(H-C)
C20 H39 20(C-C) 40(H-C)
C20 H39 21(C-C) 40(H-C)
C20 H39 21(C-C) 39(H-C)
C4 H12 2(C-C) 13(H-C)
C22 H39 22(C-C) 38(H-C) 1(H-H)
C22 H38 22(C-C) 38(H-C)
C6 H11 7(C-C) 11(H-C)
C22 H39 22(C-C) 41(H-C)
C4 H9 5(C-C) 9(H-C)
C17 H32 18(C-C) 32(H-C)
C22 H38 22(C-C) 39(H-C)
C17 H31 18(C-C) 31(H-C)
C17 H30 18(C-C) 30(H-C)
C7 H12 9(C-C) 12(H-C)
C21 H39 21(C-C) 39(H-C)
C21 H40 21(C-C) 40(H-C)
C21 H40 21(C-C) 41(H-C)
C7 H13 8(C-C) 13(H-C)
C25 H46 24(C-C) 47(H-C)
C8 H16 9(C-C) 16(H-C)
C25 H43 25(C-C) 43(H-C)
C25 H43 26(C-C) 43(H-C)
C22 H36 23(C-C) 36(H-C)
C23 H44 23(C-C) 44(H-C)
C25 H50 24(C-C) 51(H-C)
C22 H35 23(C-C) 35(H-C)
C23 H38 24(C-C) 38(H-C)
C23 H44 24(C-C) 44(H-C)
C24 H41 25(C-C) 41(H-C)
C24 H41 25(C-C) 42(H-C)
C9 H17 9(C-C) 17(H-C)
C12 H25 11(C-C) 26(H-C)
C29 H57 28(C-C) 58(H-C)
C23 H45 23(C-C) 45(H-C)
C5 H13 4(C-C) 12(H-C) 1(H-H)
C24 H40 25(C-C) 40(H-C)
C24 H40 24(C-C) 40(H-C)
C24 H41 24(C-C) 41(H-C)
C9 H17 9(C-C) 18(H-C)
C26 H46 25(C-C) 47(H-C)
C24 H42 24(C-C) 42(H-C)
C9 H17 8(C-C) 18(H-C)
C10 H19 9(C-C) 20(H-C)
C9 H18 9(C-C) 17(H-C) 1(H-H)
C9 H16 9(C-C) 16(H-C)
C23 H45 23(C-C) 46(H-C)
C23 H45 24(C-C) 45(H-C)
C6 H11 6(C-C) 12(H-C)
C23 H45 25(C-C) 45(H-C)
C24 H43 24(C-C) 43(H-C)
C23 H45 22(C-C) 45(H-C)
C24 H43 23(C-C) 43(H-C)
C24 H44 23(C-C) 44(H-C)
C23 H45 22(C-C) 46(H-C)
C26 H48 25(C-C) 48(H-C)
C26 H48 26(C-C) 48(H-C)
C23 H46 23(C-C) 46(H-C)
C23 H47 22(C-C) 47(H-C)
C26 H48 26(C-C) 49(H-C)
C26 H48 26(C-C) 50(H-C)
C23 H48 22(C-C) 48(H-C)
C5 H12 4(C-C) 13(H-C)
C11 H22 10(C-C) 23(H-C)
C26 H48 27(C-C) 48(H-C)
C22 H41 23(C-C) 41(H-C)
C10 H19 10(C-C) 19(H-C)
C22 H41 22(C-C) 41(H-C)
C25 H53 23(C-C) 54(H-C)
C23 H47 22(C-C) 48(H-C)
C14 H27 14(C-C) 28(H-C)
C22 H41 23(C-C) 42(H-C)
C23 H46 22(C-C) 47(H-C)
C23 H46 22(C-C) 46(H-C)
C22 H41 24(C-C) 41(H-C)
C11 H23 9(C-C) 24(H-C)
C22 H41 25(C-C) 41(H-C)
C23 H47 23(C-C) 47(H-C)
C29 H58 28(C-C) 58(H-C)
C29 H58 29(C-C) 58(H-C)
C22 H44 21(C-C) 44(H-C)
C24 H50 22(C-C) 51(H-C)
C22 H45 21(C-C) 45(H-C)
C8 H16 7(C-C) 16(H-C)
C22 H40 23(C-C) 40(H-C)
C22 H40 22(C-C) 40(H-C)
C22 H40 23(C-C) 41(H-C)
C21 H37 23(C-C) 37(H-C)
C22 H47 21(C-C) 46(H-C) 1(H-H)
C22 H46 21(C-C) 46(H-C)
C31 H56 33(C-C) 56(H-C)
C31 H56 33(C-C) 57(H-C)
C31 H56 32(C-C) 56(H-C)
C5 H10 3(C-C) 11(H-C)
C4 H6 3(C-C) 6(H-C)
C4 H6 4(C-C) 6(H-C)
C34 H63 35(C-C) 64(H-C)
C31 H55 33(C-C) 55(H-C)
C31 H55 34(C-C) 55(H-C)
C22 H46 22(C-C) 46(H-C)
C8 H15 7(C-C) 15(H-C)
C8 H15 7(C-C) 16(H-C)
C33 H59 35(C-C) 59(H-C)
C33 H60 35(C-C) 60(H-C)
C22 H43 21(C-C) 43(H-C)
C25 H51 23(C-C) 52(H-C)
C37 H69 39(C-C) 69(H-C)
C37 H68 39(C-C) 68(H-C)
C37 H68 39(C-C) 69(H-C)
C37 H67 39(C-C) 67(H-C)
C37 H69 39(C-C) 68(H-C) 1(H-H)
C37 H69 38(C-C) 69(H-C)
C37 H69 38(C-C) 70(H-C)
C24 H42 25(C-C) 42(H-C)
C13 H27 12(C-C) 27(H-C)
C24 H42 26(C-C) 42(H-C)
C22 H45 22(C-C) 45(H-C)
C13 H28 12(C-C) 28(H-C)
C5 H8 5(C-C) 9(H-C)
C5 H10 5(C-C) 10(H-C) 1(H-H)
C14 H31 12(C-C) 32(H-C)
C17 H27 18(C-C) 27(H-C)
C17 H28 18(C-C) 28(H-C)
C13 H27 12(C-C) 28(H-C)
C7 H15 6(C-C) 14(H-C) 1(H-H)
C17 H27 19(C-C) 27(H-C)
C17 H28 19(C-C) 28(H-C)
C12 H24 11(C-C) 24(H-C)
C19 H33 21(C-C) 33(H-C)
C15 H26 16(C-C) 26(H-C)
C9 H19 7(C-C) 20(H-C)
C22 H45 21(C-C) 46(H-C)
C15 H25 16(C-C) 25(H-C)
C8 H18 7(C-C) 18(H-C)
C18 H33 18(C-C) 34(H-C)
C8 H17 7(C-C) 16(H-C) 1(H-H)
C22 H40 22(C-C) 42(H-C)
C8 H19 7(C-C) 18(H-C) 1(H-H)
C25 H50 24(C-C) 50(H-C)
C25 H50 25(C-C) 50(H-C)
C25 H50 25(C-C) 51(H-C)
C15 H26 15(C-C) 26(H-C)
C16 H29 16(C-C) 29(H-C)
C25 H49 24(C-C) 49(H-C)
C5 H10 6(C-C) 10(H-C)
C16 H32 15(C-C) 32(H-C)
C22 H40 24(C-C) 40(H-C)
C17 H36 15(C-C) 37(H-C)
C16 H33 15(C-C) 33(H-C)
C18 H37 16(C-C) 38(H-C)
C16 H31 15(C-C) 31(H-C)
C18 H35 17(C-C) 35(H-C)
C18 H34 17(C-C) 34(H-C)
C18 H34 18(C-C) 34(H-C)
C22 H40 25(C-C) 40(H-C)
C18 H34 18(C-C) 35(H-C)
C18 H34 19(C-C) 34(H-C)
C13 H27 11(C-C) 28(H-C)
C20 H39 19(C-C) 40(H-C)
C18 H33 18(C-C) 33(H-C)
C12 H24 12(C-C) 24(H-C)
C18 H33 18(C-C) 35(H-C)
C14 H25 14(C-C) 27(H-C)
C14 H25 14(C-C) 26(H-C)
C15 H29 14(C-C) 29(H-C)
C13 H23 13(C-C) 23(H-C)
C15 H29 15(C-C) 29(H-C)
C15 H30 15(C-C) 30(H-C)
C13 H23 12(C-C) 23(H-C)
C19 H34 21(C-C) 34(H-C)
C18 H33 17(C-C) 33(H-C)
C15 H31 15(C-C) 30(H-C) 1(H-H)
C19 H34 20(C-C) 34(H-C)
C19 H36 20(C-C) 35(H-C) 1(H-H)
C19 H35 20(C-C) 35(H-C)
C25 H44 24(C-C) 45(H-C)
C10 H21 8(C-C) 22(H-C)
C19 H33 20(C-C) 33(H-C)
C24 H45 25(C-C) 45(H-C)
C24 H44 25(C-C) 44(H-C)
C5 H12 4(C-C) 12(H-C) 1(H-H)
C12 H24 11(C-C) 23(H-C) 1(H-H)
C12 H22 11(C-C) 22(H-C)
C18 H33 19(C-C) 33(H-C)
C14 H26 14(C-C) 26(H-C)
C14 H25 14(C-C) 25(H-C)
C7 H11 6(C-C) 11(H-C)
C25 H44 25(C-C) 45(H-C)
C18 H32 19(C-C) 32(H-C)
C18 H32 20(C-C) 32(H-C)
C24 H43 25(C-C) 43(H-C)
C15 H30 14(C-C) 31(H-C)
C14 H27 14(C-C) 27(H-C)
C18 H32 18(C-C) 32(H-C)
C29 H54 30(C-C) 54(H-C)
C29 H54 31(C-C) 54(H-C)
C15 H31 14(C-C) 32(H-C)
C14 H28 14(C-C) 28(H-C)
C13 H24 12(C-C) 25(H-C)
C12 H20 12(C-C) 20(H-C)
C12 H20 13(C-C) 20(H-C)
C17 H32 17(C-C) 33(H-C)
C2 H6 1(C-C) 6(H-C) 1(H-H)
C24 H41 26(C-C) 41(H-C)
C6 H10 5(C-C) 10(H-C)
C12 H22 13(C-C) 22(H-C)
C3 H9 2(C-C) 10(H-C)
C12 H21 13(C-C) 22(H-C)
C24 H40 26(C-C) 40(H-C)
C8 H14 8(C-C) 15(H-C)
C7 H10 8(C-C) 10(H-C)
C7 H10 7(C-C) 10(H-C)
C24 H40 26(C-C) 41(H-C)
C27 H47 27(C-C) 48(H-C)
C24 H39 25(C-C) 39(H-C)
C17 H30 17(C-C) 30(H-C)
C14 H25 13(C-C) 25(H-C)
C17 H32 18(C-C) 31(H-C) 1(H-H)
C14 H24 13(C-C) 24(H-C)
C17 H31 17(C-C) 31(H-C)
C24 H39 25(C-C) 40(H-C)
C14 H24 13(C-C) 25(H-C)
C24 H39 26(C-C) 39(H-C)
C18 H35 18(C-C) 35(H-C)
C16 H29 15(C-C) 29(H-C)
C16 H29 15(C-C) 30(H-C)
C16 H28 15(C-C) 28(H-C)
C16 H30 15(C-C) 30(H-C)
C16 H30 16(C-C) 30(H-C)
C26 H45 27(C-C) 46(H-C)
C21 H41 20(C-C) 42(H-C)
C16 H29 17(C-C) 29(H-C)
C12 H20 14(C-C) 20(H-C)
C13 H24 13(C-C) 25(H-C)
C19 H36 18(C-C) 37(H-C)
C27 H48 29(C-C) 48(H-C)
C27 H47 29(C-C) 47(H-C)
C24 H38 26(C-C) 38(H-C)
C16 H28 17(C-C) 28(H-C)
C6 H12 4(C-C) 13(H-C)
C10 H20 10(C-C) 19(H-C) 1(H-H)
C6 H9 5(C-C) 9(H-C)
C25 H42 26(C-C) 43(H-C)
C18 H33 17(C-C) 34(H-C)
C24 H38 26(C-C) 39(H-C)
C10 H19 10(C-C) 20(H-C)
C24 H38 27(C-C) 38(H-C)
C24 H38 28(C-C) 38(H-C)
C24 H37 27(C-C) 37(H-C)
C19 H31 20(C-C) 31(H-C)
C5 H9 5(C-C) 8(H-C) 1(H-H)
C5 H6 5(C-C) 6(H-C)
C19 H30 20(C-C) 30(H-C)
C10 H19 11(C-C) 19(H-C)
C24 H36 26(C-C) 36(H-C)
C24 H35 26(C-C) 35(H-C)
C18 H32 18(C-C) 33(H-C)
C18 H32 17(C-C) 33(H-C)
C16 H28 18(C-C) 28(H-C)
C16 H27 18(C-C) 27(H-C)
C20 H35 23(C-C) 35(H-C)
C24 H34 26(C-C) 34(H-C)
C24 H34 27(C-C) 34(H-C)
C25 H38 27(C-C) 39(H-C)
C24 H35 27(C-C) 35(H-C)
C20 H34 22(C-C) 34(H-C)
C6 H12 5(C-C) 12(H-C) 1(H-H)
C24 H35 28(C-C) 35(H-C)
C6 H10 5(C-C) 11(H-C)
C24 H34 28(C-C) 34(H-C)
C24 H36 28(C-C) 36(H-C)
C8 H16 8(C-C) 17(H-C)
C31 H50 36(C-C) 50(H-C)
C31 H50 35(C-C) 50(H-C)
C24 H36 27(C-C) 36(H-C)
C21 H37 21(C-C) 38(H-C)
C24 H37 28(C-C) 37(H-C)
C20 H33 21(C-C) 33(H-C)
C20 H33 21(C-C) 34(H-C)
C24 H37 29(C-C) 37(H-C)
C17 H30 16(C-C) 30(H-C)
C3 H4 2(C-C) 4(H-C)
C20 H33 22(C-C) 33(H-C)
C7 H12 8(C-C) 11(H-C) 1(H-H)
C20 H33 23(C-C) 33(H-C)
C18 H33 16(C-C) 34(H-C)
C18 H33 16(C-C) 35(H-C)
C17 H29 16(C-C) 30(H-C)
C8 H16 7(C-C) 17(H-C)
C10 H18 9(C-C) 19(H-C)
C17 H29 17(C-C) 30(H-C)
C17 H29 17(C-C) 29(H-C)
C17 H29 18(C-C) 29(H-C)
C4 H7 3(C-C) 8(H-C)
C17 H29 19(C-C) 29(H-C)
C25 H40 29(C-C) 40(H-C)
C20 H32 22(C-C) 32(H-C)
C25 H40 28(C-C) 40(H-C)
C25 H39 29(C-C) 39(H-C)
C25 H39 29(C-C) 40(H-C)
C25 H39 30(C-C) 40(H-C)
C7 H10 8(C-C) 11(H-C)
C17 H29 20(C-C) 29(H-C)
C9 H16 9(C-C) 17(H-C)
C8 H11 9(C-C) 11(H-C)
C9 H15 10(C-C) 15(H-C)
C9 H14 10(C-C) 14(H-C)
C25 H39 30(C-C) 39(H-C)
C21 H35 23(C-C) 36(H-C)
C17 H29 19(C-C) 30(H-C)
C9 H14 9(C-C) 14(H-C)
C17 H29 20(C-C) 30(H-C)
C7 H14 7(C-C) 13(H-C) 1(H-H)
C26 H42 29(C-C) 43(H-C)
C25 H38 29(C-C) 38(H-C)
C32 H49 36(C-C) 50(H-C)
C17 H30 19(C-C) 30(H-C)
C25 H37 29(C-C) 37(H-C)
C26 H41 29(C-C) 42(H-C)
C3 H4 2(C-C) 5(H-C)
C4 H8 2(C-C) 9(H-C)
C7 H12 7(C-C) 13(H-C)
C9 H15 9(C-C) 15(H-C)
C25 H37 28(C-C) 37(H-C)
C15 H30 14(C-C) 30(H-C)
C19 H35 20(C-C) 36(H-C)
C13 H22 14(C-C) 22(H-C)
C25 H37 27(C-C) 37(H-C)
C18 H31 18(C-C) 32(H-C)
C13 H21 14(C-C) 21(H-C)
C25 H38 27(C-C) 38(H-C)
C5 H8 4(C-C) 9(H-C)
C15 H31 14(C-C) 31(H-C)
C30 H48 32(C-C) 48(H-C)
C30 H48 33(C-C) 48(H-C)
C30 H49 32(C-C) 49(H-C)
C13 H21 14(C-C) 22(H-C)
C25 H39 28(C-C) 39(H-C)
C3 H3 2(C-C) 3(H-C)
C25 H39 27(C-C) 39(H-C)
C15 H31 15(C-C) 31(H-C)
C14 H24 15(C-C) 24(H-C)
C10 H20 9(C-C) 21(H-C)
C10 H20 10(C-C) 21(H-C)
C10 H20 10(C-C) 20(H-C)
C14 H24 16(C-C) 24(H-C)
C25 H40 30(C-C) 40(H-C)
C6 H9 8(C-C) 9(H-C)
C5 H6 7(C-C) 6(H-C)
C6 H10 7(C-C) 11(H-C)
C5 H7 7(C-C) 7(H-C)
C6 H9 7(C-C) 10(H-C)
C5 H5 7(C-C) 5(H-C)
C11 H22 11(C-C) 22(H-C)
C25 H40 32(C-C) 40(H-C)
C7 H16 6(C-C) 15(H-C) 1(H-H)
C25 H40 31(C-C) 40(H-C)
C15 H28 15(C-C) 29(H-C)
C14 H25 15(C-C) 25(H-C)
C14 H25 15(C-C) 26(H-C)
C5 H5 6(C-C) 5(H-C)
C15 H28 16(C-C) 28(H-C)
C22 H42 23(C-C) 43(H-C)
C15 H29 16(C-C) 29(H-C)
C8 H12 7(C-C) 12(H-C)
C14 H25 16(C-C) 25(H-C)
C6 H12 5(C-C) 11(H-C) 1(H-H)
C14 H25 16(C-C) 24(H-C) 1(H-H)
C14 H23 16(C-C) 23(H-C)
C9 H16 7(C-C) 17(H-C)
C8 H13 7(C-C) 13(H-C)
C9 H16 8(C-C) 16(H-C)
C14 H23 15(C-C) 23(H-C)
C14 H28 12(C-C) 29(H-C)
C9 H17 8(C-C) 17(H-C)
C14 H28 13(C-C) 28(H-C)
C25 H39 31(C-C) 39(H-C)
C26 H43 30(C-C) 44(H-C)
C19 H34 20(C-C) 35(H-C)
C14 H22 16(C-C) 22(H-C)
C14 H22 17(C-C) 22(H-C)
C14 H28 13(C-C) 29(H-C)
C25 H39 32(C-C) 40(H-C)
C25 H39 31(C-C) 40(H-C)
C27 H44 31(C-C) 46(H-C)
C25 H38 30(C-C) 39(H-C)
C25 H37 30(C-C) 38(H-C)
C8 H17 8(C-C) 16(H-C) 1(H-H)
C14 H22 17(C-C) 23(H-C)
C1 H4 3(H-C) 1(H-H)
C25 H37 30(C-C) 37(H-C)
C24 H34 29(C-C) 34(H-C)
C11 H21 10(C-C) 21(H-C)
C8 H14 7(C-C) 15(H-C)
C6 H12 5(C-C) 13(H-C)
C5 H9 4(C-C) 10(H-C)
C26 H40 29(C-C) 41(H-C)
C25 H36 29(C-C) 36(H-C)
C14 H29 13(C-C) 29(H-C)
C14 H29 14(C-C) 29(H-C)
C25 H38 30(C-C) 38(H-C)
C25 H39 30(C-C) 38(H-C) 1(H-H)
C8 H15 9(C-C) 15(H-C)
C16 H33 15(C-C) 34(H-C)
C16 H31 14(C-C) 32(H-C)
C25 H38 28(C-C) 38(H-C)
C10 H22 9(C-C) 23(H-C)
C23 H33 26(C-C) 33(H-C)
C4 H5 4(C-C) 5(H-C)
C3 H10 1(C-C) 11(H-C)
C7 H15 7(C-C) 15(H-C)
C14 H21 17(C-C) 21(H-C)
C14 H21 18(C-C) 21(H-C)
C3 H4 3(C-C) 4(H-C)
C23 H32 26(C-C) 32(H-C)
C5 H4 7(C-C) 4(H-C)
C6 H8 7(C-C) 9(H-C)
C14 H21 16(C-C) 21(H-C)
C9 H21 8(C-C) 21(H-C)
C15 H25 17(C-C) 26(H-C)
C26 H36 30(C-C) 36(H-C)
C26 H49 26(C-C) 51(H-C)
C26 H36 29(C-C) 36(H-C)
C14 H21 17(C-C) 22(H-C)
C26 H35 29(C-C) 35(H-C)
C14 H23 17(C-C) 22(H-C) 1(H-H)
C26 H35 30(C-C) 35(H-C)
C26 H35 31(C-C) 35(H-C)
C14 H20 17(C-C) 20(H-C)
C14 H25 13(C-C) 27(H-C)
C26 H37 30(C-C) 36(H-C) 1(H-H)
C27 H40 30(C-C) 41(H-C)
C26 H37 30(C-C) 37(H-C)
C35 H56 38(C-C) 57(H-C)
C15 H24 17(C-C) 25(H-C)
C12 H22 11(C-C) 23(H-C)
C5 H10 5(C-C) 9(H-C) 1(H-H)
C26 H36 31(C-C) 36(H-C)
C12 H21 11(C-C) 22(H-C)
C27 H40 31(C-C) 41(H-C)
C14 H20 18(C-C) 20(H-C)
C26 H37 31(C-C) 37(H-C)
C12 H21 11(C-C) 23(H-C)
C11 H24 10(C-C) 25(H-C)
C11 H18 11(C-C) 19(H-C)
C5 H6 6(C-C) 6(H-C)
C11 H18 11(C-C) 18(H-C)
C16 H24 19(C-C) 24(H-C)
C16 H25 19(C-C) 25(H-C)
C11 H18 12(C-C) 18(H-C)
C17 H28 20(C-C) 28(H-C)
C26 H37 29(C-C) 37(H-C)
C7 H13 9(C-C) 13(H-C)
C4 H7 4(C-C) 8(H-C)
C6 H13 6(C-C) 12(H-C) 1(H-H)
C12 H17 15(C-C) 17(H-C)
C11 H18 12(C-C) 19(H-C)
C17 H28 19(C-C) 29(H-C)
C12 H18 15(C-C) 18(H-C)
C12 H18 14(C-C) 18(H-C)
C26 H37 32(C-C) 37(H-C)
C26 H38 31(C-C) 38(H-C)
C26 H38 30(C-C) 38(H-C)
