1082 11 1
1082 14 1
12259 419 1
4629 223 1
9870 9 1
10663 7 1
14471 18 1
551 11 1
16782 336 1
551 17 1
13758 459 1
13927 18 1
2448 56 1
9987 472 1
15720 305 1
801 68 1
1316 109 1
8559 876 1
1755 156 1
15571 21 1
9104 934 1
15570 2097 1
7958 75 1
9364 545 1
479 14 1
12260 420 1
13510 274 1
10970 1189 1
12464 1522 1
12600 15 1
14677 1948 1
7841 787 1
6572 15 1
2159 75 1
6508 13 1
14633 165 1
12894 263 1
993 79 1
14612 1937 1
7668 15 1
14124 9 1
9069 165 1
15466 18 1
6484 18 1
1429 122 1
5943 18 1
14882 1993 1
14651 169 1
3866 396 1
14580 1930 1
16031 2189 1
17069 93 1
2382 230 1
1504 13 1
3255 59 1
11243 6 1
11613 1341 1
16235 2238 1
7868 217 1
7031 692 1
7031 693 1
12278 1487 1
6553 16 1
5761 175 1
13163 20 1
283 13 1
10014 20 1
11211 93 1
2827 188 1
14096 799 1
11380 6 1
2277 47 1
5544 497 1
12701 1595 1
16868 2351 1
3225 329 1
13956 1825 1
14246 76 1
13398 1744 1
10129 15 1
15008 110 1
13197 1682 1
13623 305 1
5909 15 1
11255 1239 1
11670 115 1
1265 85 1
12419 1511 1
13396 409 1
10576 1126 1
15527 2076 1
11212 10 1
12742 15 1
3715 75 1
7712 75 1
2971 21 1
3677 371 1
7686 336 1
7762 370 1
3860 214 1
12721 99 1
17319 2476 1
17319 2477 1
11370 1163 1
11668 15 1
14925 1997 1
7409 15 1
16617 2316 1
9525 977 1
13314 459 1
1889 10 1
15972 2182 1
15083 119 1
4558 164 1
8892 359 1
14771 1975 1
15705 76 1
3612 123 1
8608 881 1
11025 76 1
8467 235 1
16054 2198 1
10254 16 1
5628 336 1
539 8 1
10182 15 1
7285 458 1
12500 1535 1
15712 2136 1
15866 350 1
10182 18 1
11757 120 1
7938 805 1
3528 226 1
5619 32 1
10802 76 1
16017 244 1
1499 110 1
17131 2423 1
2238 212 1
14753 1966 1
12571 6 1
8681 9 1
3499 317 1
2237 112 1
4182 336 1
15880 2126 1
5486 76 1
15070 202 1
11026 18 1
3687 370 1
9814 384 1
5656 14 1
2912 93 1
3619 367 1
7855 236 1
7802 371 1
8169 836 1
4173 66 1
12001 410 1
15739 8 1
15759 2144 1
859 12 1
14738 874 1
1898 184 1
8056 819 1
6286 617 1
2556 76 1
8930 132 1
11883 1385 1
204 12 1
9594 986 1
14744 184 1
1149 17 1
6684 651 1
2410 237 1
14670 207 1
5610 525 1
10199 1071 1
3670 370 1
12441 1517 1
10262 93 1
16163 18 1
3714 374 1
11394 1285 1
10158 212 1
11394 1287 1
11394 1286 1
4702 20 1
1093 11 1
8486 76 1
3033 300 1
16996 1351 1
17097 2319 1
15234 547 1
16229 2237 1
15610 121 1
12187 1452 1
15017 121 1
12459 1521 1
14451 1903 1
10296 6 1
15676 2125 1
13212 121 1
11671 6 1
1644 9 1
6840 676 1
16446 2270 1
13064 1666 1
2387 231 1
6087 184 1
15777 18 1
7868 794 1
288 27 1
6046 575 1
16896 1967 1
10397 1098 1
13992 1831 1
6740 13 1
12377 1503 1
7239 196 1
10566 1121 1
3652 198 1
16541 91 1
10332 1090 1
2144 12 1
7322 110 1
4231 50 1
1364 118 1
2482 12 2
8420 859 1
12788 20 1
11876 76 1
3064 91 1
1038 13 1
10833 1162 1
16449 2275 1
9260 943 1
11264 6 1
7885 18 1
1078 75 1
7739 772 1
15659 93 1
2439 16 1
12608 1567 1
10632 6 1
7484 326 1
11843 91 1
5697 112 1
1914 171 1
4273 426 1
10102 6 1
1737 92 1
10746 18 1
15396 874 1
16562 200 1
16463 91 1
11074 6 1
3155 6 1
13524 235 1
5449 506 1
13826 1801 1
15638 123 1
6164 596 1
12634 1577 1
8571 442 1
3294 6 1
932 71 1
17287 2468 1
2383 65 1
8839 901 1
15259 485 1
9830 1003 1
13974 139 1
13165 1680 1
10057 121 1
5641 532 1
3246 212 1
10145 15 1
10145 16 1
8331 818 1
11525 1306 1
5003 184 1
5391 499 1
14679 76 1
9020 923 1
4158 66 1
10201 1069 1
977 10 1
14907 76 1
6782 29 1
13593 110 1
12744 1606 1
15855 2162 1
12186 1451 1
1561 1 1
14354 1894 1
16539 384 1
9090 932 1
3316 21 1
6033 573 1
1304 14 1
2594 15 1
6803 670 1
14116 1849 1
11755 1358 1
11755 1357 1
13695 1783 1
8190 6 1
504 14 1
13136 1644 1
10316 15 1
11280 1247 1
15810 76 2
1885 76 1
11440 163 1
17137 394 1
2464 245 1
814 69 1
2429 16 1
12108 1273 1
11775 1344 1
9247 18 1
15417 2051 1
4369 430 1
13341 1734 1
14019 549 1
7397 463 1
4637 198 1
2376 166 1
12001 405 1
10815 15 1
6073 11 1
7734 770 1
1393 12 1
16119 27 1
5537 23 1
6448 23 1
2760 132 1
4600 225 1
14542 468 1
17183 2436 1
3080 136 1
16777 8 1
12718 1599 1
16537 6 1
10319 393 1
12032 221 1
114 4 1
6566 13 1
1527 20 1
14746 1963 1
11240 15 1
2664 14 1
11228 1234 1
14741 241 1
9745 966 1
5750 548 1
6188 599 1
7827 23 1
3480 357 1
3480 358 1
5730 18 1
10372 1 1
6106 562 1
6762 146 1
9939 1023 1
12185 76 1
10784 93 1
12830 1378 1
8635 459 1
900 14 1
8216 15 1
12265 1474 1
12265 1475 1
12799 1493 1
9886 1012 1
9886 1011 1
12993 1662 1
17314 469 1
3183 322 1
14423 1907 1
2364 55 1
11208 184 1
3295 115 1
3331 212 1
1334 112 1
1787 28 1
1838 6 1
5573 520 1
2334 17 1
10224 236 1
2897 93 1
11473 1297 1
11353 76 1
3268 337 1
8257 527 1
9883 21 1
3155 316 1
4674 455 1
1766 160 1
629 53 1
10180 76 1
12057 1428 1
12174 1449 1
12632 1242 1
16751 76 1
15673 2123 1
14105 325 1
11886 1386 1
8903 130 1
12201 1458 1
17175 2434 1
14344 14 1
1353 116 1
15639 313 1
9004 920 1
13346 14 1
10723 1155 1
740 63 1
1475 110 1
16853 76 1
11525 1307 1
4659 6 1
12217 1250 1
10710 1154 1
12691 500 1
619 51 1
619 50 1
15185 371 1
3821 389 1
11918 1397 1
3219 293 1
4210 422 1
1788 163 1
11865 459 1
3399 354 1
6879 125 1
11573 1325 1
16573 2266 1
16547 2299 1
1408 123 1
7604 751 1
12971 91 1
12651 1580 1
3067 9 1
2313 16 1
11136 18 1
10219 1077 1
12248 1461 1
9795 76 1
543 45 1
15480 2063 1
11709 6 1
581 47 1
15578 2098 1
4441 61 1
14927 1999 1
12156 1447 1
16566 278 1
11265 75 1
16926 2385 1
8566 320 1
14219 1872 1
7696 99 1
14715 75 1
17284 2466 1
2318 217 1
2318 216 1
15262 2038 1
11314 218 1
2339 221 1
1679 148 1
13098 10 1
10617 75 1
12482 165 1
7093 697 1
6833 515 1
15818 93 1
9355 956 1
1417 9 1
8521 274 1
883 13 1
8577 115 1
12651 274 1
2699 122 1
2082 123 1
5467 18 1
6118 75 1
5622 529 1
5229 237 1
7879 297 1
12487 75 1
16242 2240 1
9348 952 1
13982 209 1
4249 117 1
17268 2458 1
5769 6 1
5669 176 1
14770 1974 1
1330 111 1
6818 83 1
15224 15 1
11543 45 1
11398 1261 1
5095 6 1
17126 75 1
14845 13 1
10502 76 1
11507 1301 1
8128 15 1
8565 877 1
14221 165 1
7461 739 1
4432 8 1
156 17 1
6688 94 1
7626 754 1
13642 75 1
2769 10 1
207 1 1
14920 59 1
15596 2105 1
15596 2104 1
12079 75 1
11908 235 1
13039 18 1
2736 225 1
14109 931 1
8695 220 1
10286 1080 1
7844 318 1
11186 1215 1
2743 130 1
11263 21 1
16210 2210 1
2776 7 1
5574 335 1
3672 15 1
1121 17 1
1602 36 1
6902 684 1
11143 6 1
1798 166 1
10147 1055 1
5121 196 1
7869 795 1
13092 1667 1
15873 6 1
1058 13 1
13274 1708 1
10391 13 1
2873 244 1
10171 1064 1
13274 1707 1
13274 1706 1
7071 6 1
2760 119 1
12773 1611 1
1353 12 1
6713 313 1
11978 1413 1
14626 8 1
16580 2310 1
620 11 1
15545 2080 1
10358 1092 1
14604 1934 1
14604 1935 1
6452 274 1
3171 23 1
1506 13 1
11775 1365 1
17334 2484 1
942 13 1
16969 47 1
12860 110 1
10330 165 1
2160 13 1
5542 18 1
