2358 1108 -1
4013 115 1
4293 209 1
2811 271 1
1 2 -1
1 1 1
3638 1770 -1
725 95 -1
2784 1353 1
3638 1779 1
423 48 1
651 5 1
2897 189 1
4298 2100 1
3891 10 -1
196 1 1
1986 900 -1
3790 11 1
3969 1938 -1
2192 363 1
2002 189 -1
1588 456 -1
40 8 1
3071 203 -1
2899 11 -1
2933 11 -1
613 39 1
2257 1044 -1
2257 1045 1
1162 450 -1
2632 142 1
613 33 -1
2898 1420 1
2012 909 -1
62 1 -1
1438 11 -1
34 10 1
2192 184 -1
1798 69 1
3667 538 1
775 10 -1
34 18 -1
292 125 1
4299 2099 -1
2577 1234 1
4510 1515 1
2784 1351 -1
3831 27 -1
2895 1419 1
2303 390 1
3585 1754 1
3585 1756 -1
2895 1412 -1
3119 1483 1
4318 80 1
621 223 1
3244 912 1
621 225 -1
1982 170 -1
2351 176 -1
2269 58 1
4392 2145 -1
2185 1005 -1
2185 1007 1
4392 2146 1
1289 523 -1
4379 1125 -1
2021 143 -1
3257 1594 -1
3931 892 -1
2313 1084 1
2313 1083 -1
2967 1449 1
2587 925 -1
3729 339 -1
2742 42 -1
3417 1691 -1
3257 1597 1
4198 94 -1
4274 10 1
1915 255 1
3063 1486 -1
4577 103 1
155 39 1
3685 7 1
3155 1544 -1
4541 1719 -1
4541 2228 1
4460 2179 1
1202 474 -1
762 56 -1
722 39 -1
4460 2171 -1
3080 1505 1
150 18 -1
2528 1203 1
815 289 1
476 98 -1
821 290 -1
2604 1250 1
2316 1077 1
2016 768 -1
649 152 -1
4129 332 1
657 10 1
3429 114 -1
2752 54 -1
545 204 -1
1089 408 1
4435 1638 1
3553 517 1
2981 1461 -1
843 303 1
566 16 -1
91 42 -1
3463 1710 1
3729 456 1
3021 7 -1
3959 7 -1
3352 7 1
4357 14 -1
4497 2205 1
4145 2028 -1
283 11 1
160 76 -1
4497 2200 -1
3009 1473 1
1163 454 -1
3976 482 1
3479 66 -1
314 125 -1
2644 7 -1
1674 526 -1
4186 10 -1
97 23 -1
2701 1312 1
2701 1313 -1
1394 596 1
661 10 -1
3121 10 1
713 42 -1
2585 1239 -1
4274 2094 -1
2389 1129 -1
3809 514 1
1947 878 -1
2307 10 1
463 176 1
2785 11 1
463 174 -1
1272 524 1
344 1 1
2842 7 1
1117 58 -1
201 48 1
432 25 -1
529 150 -1
1532 669 1
1532 668 -1
438 48 -1
4051 1837 1
2360 125 -1
2771 82 -1
2621 1260 1
2503 10 1
2158 989 -1
3636 1778 1
1114 178 1
82 31 -1
4473 2185 -1
219 26 -1
601 183 -1
2545 1196 1
2235 1032 -1
2235 1031 1
4276 2006 -1
794 183 1
313 125 -1
4586 52 -1
352 52 1
1893 858 -1
1893 859 1
3403 1681 -1
4000 1956 -1
4000 1957 1
558 7 -1
2781 11 1
1772 790 1
320 5 1
3273 1605 1
3273 1604 -1
484 8 1
68 1 1
564 208 -1
2797 11 1
1110 1 1
1877 850 1
3851 1275 1
3794 14 -1
509 1 -1
3227 10 -1
418 158 -1
509 8 1
2838 10 1
187 39 1
384 151 -1
1379 573 1
2755 1336 -1
4528 2200 1
422 70 -1
4437 2171 1
2303 387 -1
4538 2188 1
2128 974 1
469 178 1
3420 1694 1
2240 54 -1
2997 1125 1
670 239 -1
670 238 1
1999 768 -1
